Dates,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Balance
2017-03-25 12:00:00,55247.666666666664,2871.8333333333335,44311.333333333336,8929.833333333334,2745.3333333333335,6900.666666666667,-2563.3333333333335,1060.1666666666667,9008.166666666666
2017-03-25 15:00:00,49454.0,2654.1666666666665,43610.5,8697.333333333334,1830.5,6638.333333333333,-2407.8333333333335,1064.3333333333333,12633.333333333334
2017-03-25 18:00:00,53819.166666666664,3164.1666666666665,46067.833333333336,7061.5,141.0,10496.666666666666,-454.5,1048.3333333333333,13705.833333333334
2017-03-25 21:00:00,54179.5,3119.1666666666665,45829.0,5832.0,-1.0,9435.666666666666,-206.5,1058.5,10887.333333333334
2017-03-26 00:00:00,52838.0,2681.8333333333335,45454.0,4865.833333333333,-1.0,7721.666666666667,-1164.0,1064.0,7784.333333333333
2017-03-26 03:00:00,48201.666666666664,2577.6666666666665,45128.166666666664,4025.0,-1.0,6739.0,-1855.8333333333333,1068.3333333333333,9479.666666666666
2017-03-26 06:00:00,46783.5,2573.1666666666665,44781.666666666664,3434.6666666666665,48.833333333333336,6785.666666666667,-1728.8333333333333,1064.5,10176.166666666666
2017-03-26 09:00:00,50703.166666666664,2569.0,45164.666666666664,2108.3333333333335,2132.1666666666665,7483.333333333333,-2365.3333333333335,1068.0,7457.0
2017-03-26 12:00:00,50838.666666666664,2545.3333333333335,43968.833333333336,970.8333333333334,4136.0,6578.5,-2545.3333333333335,1076.6666666666667,5892.166666666667
2017-03-26 15:00:00,43477.166666666664,2514.6666666666665,41295.666666666664,839.8333333333334,3844.6666666666665,6084.666666666667,-2803.8333333333335,1078.3333333333333,9376.833333333334
2017-03-26 18:00:00,46735.5,2991.1666666666665,44884.833333333336,915.8333333333334,905.1666666666666,8962.5,-968.3333333333334,1064.6666666666667,12020.333333333334
2017-03-26 21:00:00,51896.166666666664,3507.0,44692.166666666664,2445.3333333333335,-1.0,10713.666666666666,-21.833333333333332,1038.1666666666667,10477.333333333334
