Dates,Balance,Consommation,Eolien,Solaire,Hydraulique
2014-02-16,6369.719165549381,65497.111975176114,3730.758781263056,331.6820631593399,10825.206170905858
2014-02-23,6703.265463794597,61925.48504827231,3360.4005779134295,410.5287210332494,10453.098659415798
2014-03-02,5889.679814273798,62115.76355928819,2284.821239665634,651.6407272707187,10612.735001717056
2014-03-09,4980.8306531167145,61915.167537640606,2037.1070384270545,633.1245016589414,9531.49062002088
2014-03-16,8578.548116904893,60007.046075899365,1031.5784220814046,796.2477286168619,9169.141010373753
2014-03-23,7670.182765230459,59722.902180999474,2914.7463344271123,556.347530109779,9260.715788368228
2014-03-30,3691.9850682188808,55930.87288030373,1639.1574165076759,595.1594176484919,9289.674469438689
2014-04-06,7534.984808079587,51860.72486767163,1337.211132708771,770.7665576229136,8079.945320451205
2014-04-13,7567.408703920987,51779.486206162925,1204.885899508234,888.1794027368289,8310.282794283872
2014-04-20,4773.031100458202,50312.48571612773,1584.705224734374,907.7895560052629,7847.981827004898
2014-04-27,3916.2194186054226,49076.399174030434,2365.4052508504897,855.5209851793719,7498.997638901906
2014-05-04,5932.607284053135,48152.93223437941,1639.293881526937,916.5463706149345,8490.06425759626
2014-05-11,9172.058069842193,45260.180055710196,2557.4662146857827,824.315365080776,7981.781273689526
2014-05-18,8407.733203095995,46215.914132612066,1566.9741333228847,1064.761392759252,8057.128608403834
2014-05-25,9234.109629001941,48543.65631860713,1081.315748727846,894.4884946982181,8190.649693225199
2014-06-01,8512.993250172878,47188.37358537187,1058.5876254662087,950.191814970086,8491.88458182869
2014-06-08,8940.90489908218,46085.21706008393,1174.9726496583176,983.2277943193362,7585.858348100986
2014-06-15,8476.809029091024,45293.77757462142,956.5933937453435,1047.713561067502,7442.642961247966
2014-06-22,8417.874949385412,45331.95878574904,1577.2912654615309,1079.8375310687904,6437.111411063675
2014-06-29,7741.989586141618,47470.403884845735,836.305208450313,938.6519999147534,6539.070447891279
2014-07-06,9766.864715141168,46756.57476878304,1410.9542853317166,997.3688037589264,7035.96046256376
2014-07-13,10575.00383407245,44388.593239439455,1114.4245040332457,865.5577238860487,8792.728785634736
2014-07-20,11928.771723013617,44370.00991886039,1201.4510035990752,890.4272660474647,8714.2575270685
2014-07-27,11391.125943075001,44461.53335962954,1090.6662424271224,763.8183804941109,8098.083303529309
2014-08-03,11742.658700433432,43459.959608417215,343.1929584906348,796.26805972546,8558.338304941672
2014-08-10,11503.032791193902,40987.38054367125,2256.7874429079834,770.6658962669773,7876.883678931618
2014-08-17,10101.21919798237,38197.793623353224,1766.6147356552085,958.86180228168,7469.163648245467
2014-08-24,9981.476868735193,38930.71024061155,1213.0659707490306,1025.1516170697553,6460.124023468069
2014-08-31,9943.965318524284,42307.78734485763,852.5092459015076,919.3051126295047,6448.913392067133
2014-09-07,8622.11233850256,44740.002866830684,775.1634436913764,991.1327364716293,5288.733612957212
2014-09-14,8195.208946355402,45489.39149658836,2437.907967713527,976.2734180486794,5113.948707235972
2014-09-21,7664.685590386834,46131.71521834848,2184.5151545597955,993.3007404762526,5394.595402625051
2014-09-28,5469.430268043941,47505.472747066575,1701.2054869855397,915.2371822772408,4818.428824688391
2014-10-05,5721.730748632876,48229.35552564495,1257.4305724844367,801.1659448350559,4670.899072586915
2014-10-12,5076.603073600745,48541.10380734293,2204.6928758003633,540.504845444096,5049.952439710902
2014-10-19,6497.987662967264,49090.216043503584,1452.5102554589885,524.832033307371,5535.036358864222
2014-10-26,6097.102157346675,50407.65423184307,1061.4668637426341,508.81744723375436,5613.315870242327
2014-11-02,6407.203167068781,54064.40886781902,1777.5593499663266,544.3003506236862,4166.126512412105
2014-11-09,6433.726303717935,56021.504177776886,2639.5410989139677,473.5758394280944,5760.600805546478
2014-11-16,7610.792306233082,54627.08371933249,3455.5948588476717,409.87133763814865,7012.973281106017
2014-11-23,8641.425309714909,55622.71981017226,2176.57151637846,267.51680955413923,7509.768600394685
2014-11-30,10079.923002685406,57955.07825001082,1290.627162140435,136.98937162305734,7760.139924521546
2014-12-07,5479.435916832116,60366.84164568428,846.5996718390627,186.6367294444766,8152.256873902663
2014-12-14,6164.42800782272,64336.46081952999,2880.3149691086733,146.0567758166421,7363.773920775507
2014-12-21,8554.537903816503,64406.6329515728,3711.8945117457242,229.4644355077228,7967.236853440999
2014-12-28,7514.236422272221,62897.16368931627,4091.9176072055016,248.4979562790467,6560.779312000478
2015-01-04,4385.854187719337,65612.60357831343,3035.954431470011,435.96656395812767,7417.7608534993005
2015-01-11,7580.739186043043,68364.11464707667,4953.408099986551,363.2780380576041,7933.149005838464
2015-01-18,9132.435255600718,72275.78975050504,2649.907302297365,408.2842234386017,8423.655550207706
2015-01-25,4844.864832752127,77112.32341649052,2139.742434071299,358.65446848023953,9275.550642626244
2015-02-01,6497.714739653397,76406.8631028948,4362.21085769105,319.5580078409754,8706.293791190035
2015-02-08,2777.865617616696,73838.82298984542,3484.902131259223,474.1642679531158,10163.324662686526
2015-02-15,4656.390762881613,71080.94267389861,2639.526899073139,540.3202933665439,8588.483606496236
2015-02-22,5571.924887278446,66607.23210829192,1763.8020864005339,628.2716876476392,9184.26007615664
2015-03-01,5701.580376991095,65031.716618191946,2906.1571833549724,499.273350799192,9299.808850061043
2015-03-08,5969.457512972707,63213.09211893293,2194.789068514059,645.91878248343,9831.302279710864
2015-03-15,6638.239100214135,59852.65568285122,2995.9243322151247,618.7692888490585,9034.35921385164
2015-03-22,5810.539696851844,59692.735099640915,1279.9321106447403,696.5557224922662,8252.308592014224
2015-03-29,4763.760700720809,58190.046733630435,2753.0680573146374,806.721864673195,7485.548555944765
2015-04-05,4585.570363645725,55351.62528056485,2593.370129024179,890.1099764390298,8678.42925055705
2015-04-12,4872.247684136436,53689.5948206258,2832.8648925405837,1054.5485081691318,7608.005391619724
2015-04-19,6625.814428584374,48863.95171331595,2295.9675710453594,1104.847751752147,7826.401012685208
2015-04-26,7239.590593022847,46367.703363650566,1982.7920210762406,1105.7365493918346,7100.289717763313
2015-05-03,6840.9773361534935,48584.0132241818,2496.1005522229884,899.9292077777538,8842.399251346184
2015-05-10,6921.966438539336,48100.12699740797,1887.0633441240145,1012.2706858256968,9208.413295122396
2015-05-17,8455.893970722324,47804.75423175373,2138.3727303408273,1172.3408343845988,9411.282200574222
2015-05-24,8329.241429303182,48139.76294458991,871.3050020186315,1261.2618284320877,8755.483139539538
2015-05-31,8295.632050147276,45038.80200761546,2007.7518192176267,1259.5212485890113,7322.818101750593
2015-06-07,6987.294827805804,43941.65222946027,2924.523756288375,1141.8819755884722,6984.483303691943
2015-06-14,9495.95712486905,44937.58640003719,3136.591080080759,1203.1850768751158,8135.359976834825
2015-06-21,10036.592057067297,44723.69180134016,1491.2112639533532,1306.8911600492524,8918.659987484512
2015-06-28,8041.798407097452,46551.20215316325,2460.873668135759,1471.0954897359204,7239.7660524955145
2015-07-05,6420.022604376834,48466.50193320333,1257.324044833016,1443.6006703423761,6815.905906936629
2015-07-12,8760.585708302588,47379.57480367318,1276.9287969947939,1276.241650895322,5546.739375269566
2015-07-19,10124.684693532878,45730.86497414781,1287.0028848492925,1288.0847099578418,5246.678746779923
2015-07-26,7200.938624604131,44618.77113156642,1987.1722140586153,1204.8730349927546,4920.969147510411
2015-08-02,10033.223840345634,43722.30113262376,3253.757563167184,1123.442042702204,4421.357366982781
2015-08-09,8202.572101103871,42665.45364865734,1302.584740967474,1046.9133191447006,4411.39428173767
2015-08-16,10699.94672802207,42050.62073702975,1508.101105760367,1093.0391626581256,4875.172514978442
2015-08-23,9997.68255095555,42829.18088383769,1640.304701648551,1076.4992373107282,4428.112013604946
2015-08-30,8167.206610677281,44141.59788772139,1973.7273085514125,1087.840678027717,4830.886155130062
2015-09-06,7937.051829157944,45924.29421752582,935.7956113782147,1067.1829613812117,4281.415078525195
2015-09-13,7811.7685755020475,46819.05009345517,1056.537109719946,839.043262037559,4676.585377646932
2015-09-20,7750.13083342281,45697.59337910821,2659.472005302737,985.512223491225,5472.325881603112
2015-09-27,5395.531284484059,45867.36226697718,1893.6731668887892,978.2165834008481,5080.69571360508
2015-10-04,6382.010225779967,47912.13476964912,2047.8113420423545,973.2824321295733,4334.244055377776
2015-10-11,8264.375514818566,49801.24980178086,2582.0174230796206,808.6209633003302,5267.114569331048
2015-10-18,5481.309524605348,51421.48481256096,1717.4438516489934,670.6938577708397,5572.643621639339
2015-10-25,5966.887029228003,52480.96682028193,1490.6514769066039,626.1987872762109,5028.392359141548
2015-11-01,7195.108785737294,53623.32009898012,1841.6820974195357,539.5712364998087,5060.485486864066
2015-11-08,9497.480323611408,54235.63906688623,2348.834643430409,561.2810910614711,4362.952640499538
2015-11-15,9220.186196387673,54876.24791028326,3419.6295962480613,441.49494274105706,3869.0888794161538
2015-11-22,9002.249791415454,59187.84062262003,3478.361201646259,507.24131397298163,4869.260903367884
2015-11-29,5349.579234131446,63987.36043779359,4366.864523465651,499.90318724402727,6557.351872090997
2015-12-06,7399.554609334518,66053.10598176497,4085.196288012162,632.6356521809507,5877.828302603093
2015-12-13,9101.519533901583,65766.49351740384,1391.5251447682476,423.8605509864686,5452.845481252448
2015-12-20,9875.17510880836,59610.76747345334,3157.347569456587,268.4024751156768,4962.888122017611
2015-12-27,8692.913738968715,54725.97006843278,4979.805451342862,257.29412091627927,4006.248133282423
2016-01-03,7805.885459951106,59450.31499907376,5349.472072717786,174.5177741713117,3725.248977217064
2016-01-10,7126.470590745897,64486.65018157063,3874.05784075848,368.87901462476174,7533.256349569963
2016-01-17,6779.402555656364,66976.06377507366,3696.7564008890354,500.58217634979445,8720.077891991368
2016-01-24,4457.854092180839,69356.94136446116,2206.466925026042,519.8617432948624,8909.487938413207
2016-01-31,8940.816663488284,66676.80127072976,3458.94348201614,462.8660243458791,7089.291588888303
2016-02-07,9925.069619065242,65070.122713180775,4523.437495246147,487.6425470098939,8537.25457487284
2016-02-14,7574.947817309189,67587.89745553039,3363.0076077173026,355.68283671154836,10237.663422484016
2016-02-21,5154.0274944539215,66266.50551270731,4230.2809323756865,483.6812829918081,10153.200886150567
2016-02-28,6402.559090166783,65383.74599574093,3087.236155740123,618.1991751255349,9934.343081335686
2016-03-06,5150.473601484585,67354.56757463797,3439.783262639763,796.8633131671498,10099.358853473204
2016-03-13,6073.85711183079,66676.08149023817,3049.6200274584803,947.7996722228394,9696.63872040814
2016-03-20,6838.0767185507875,64933.07506016629,3136.659169190111,1006.133026098678,8922.42108461201
2016-03-27,5168.958829811984,61306.41904141641,2381.124827906873,1033.2375414899418,7533.2991333971995
2016-04-03,3377.8428631193246,56392.88694212195,4269.4204306672755,972.5700980070014,7639.102319665927
2016-04-10,5569.431056920918,54860.59768329414,3040.320531544121,969.5060873073782,9046.93363621759
2016-04-17,7665.757825073921,53776.037084397,1805.0916066925788,1026.7853299566127,8602.694079312441
2016-04-24,6023.095220738291,52385.42606527719,1982.4950080298152,1163.8345591708994,9682.158965309342
2016-05-01,2632.8312912335455,50771.58012212269,2444.9514597383654,1092.239419664059,8471.41248048844
2016-05-08,6800.424396179967,46470.11671649931,1371.2856325248263,1315.297023297723,7535.178556468055
2016-05-15,6702.360338712376,45060.220245822726,1358.5463345815845,1204.3580492425087,9152.445393586415
2016-05-22,6808.298253799997,46404.79055612127,2908.6634661024127,1237.7046500087238,8665.015625395881
2016-05-29,8709.742439470643,45518.3601093186,1436.5116055198398,1295.9602111310346,9597.027958288549
2016-06-05,8346.804984234303,46755.70105585724,1626.0079209655237,1147.845351200919,10528.832775286992
2016-06-12,11513.294375064916,47929.18219142233,1433.6955055508083,1153.6158739348496,10305.778057507661
2016-06-19,9295.514904752357,45185.87563109994,2423.8177403151744,1227.6630644858667,9858.214040814599
2016-06-26,8803.160782671192,45035.12105241341,1843.913093409486,1396.8791079728824,9725.025284691112
2016-07-03,7678.70583495505,46417.91070460046,1497.5627509534725,1322.0945977405377,8958.749008594095
2016-07-10,6613.46325368598,45524.12076691033,97.861279230626,1443.237649803697,7519.251095482983
2016-07-17,6400.944770722566,46341.42866032904,1552.0934924042579,1220.0213044915597,7098.194415847306
2016-07-24,3490.5314100317246,47365.51700859303,1475.158265088198,1359.3716634223936,6675.914166736866
2016-07-31,4893.945206662866,45048.156265673,1402.4483357544937,1427.0288908364832,6411.769087397198
2016-08-07,6330.626831248292,42510.33664084896,1834.8223576581074,1442.9157825454804,5916.16860572778
2016-08-14,6541.916767534137,41551.3787038763,833.6737506060723,1497.624060928266,5204.605729388352
2016-08-21,4923.344412927456,40885.28058355865,2628.8419780783024,1297.7307769391664,4738.600488019706
2016-08-28,2398.1929487070884,42344.19266045201,1307.9815785375447,1443.7307947852216,4996.716318483244
2016-09-04,2414.638364992423,46890.06427535535,-117.99498725030186,1318.5712667722055,5029.616895433614
2016-09-11,2942.895807275211,48465.84713973941,2475.5580818205663,1256.7545907115746,4830.5830299737945
2016-09-18,5377.981962467636,45520.75201888397,2251.4634540323545,1129.5571529481979,4898.768861890936
2016-09-25,4416.4823902372145,44738.608030463736,644.1951386716779,1143.2865000023044,3960.4483253702356
2016-10-02,4010.866131733148,46315.416706267875,2389.54313430872,1034.8210156688021,4284.134636916647
2016-10-09,2217.0207807154566,48679.8926268716,2085.6704119731417,1097.5537767520539,3893.215398417041
2016-10-16,-333.83543656998944,52867.80113071019,1725.8012665956676,1060.3393617878558,4205.6587799279005
2016-10-23,116.63613930511958,53845.53669049837,1929.8173008757606,818.7099185546551,4450.311905469738
2016-10-30,718.1424041743887,52185.44114398607,1669.5410428291875,944.3475576910238,4359.848576576888
2016-11-06,-140.18817406002844,54439.47571803568,832.2324715343256,695.9223062005804,3640.18474427785
2016-11-13,-2296.21004628154,58754.31603265996,2790.844024915633,498.22348703175544,6096.338041638685
2016-11-20,2017.2943741983,62766.84634452197,4096.263648701765,360.5299034797661,5760.113517527749
2016-11-27,4795.023343743912,66264.0636014566,2598.1191775541847,306.0163798273236,6967.357983866059
2016-12-04,-720.5409490624784,68225.42632216113,2378.519815498592,415.8893072659299,6641.853624776513
2016-12-11,-165.9966076232823,69660.71957433865,2214.791534347162,510.0157371280873,5991.967005520031
2016-12-18,-1001.7115565858903,68668.5541591054,2278.0593229198366,459.7951990957793,5721.584497328804
2016-12-25,1422.8374557505401,66979.91806088306,3283.250865154103,401.6214298416082,6130.264178820964
2017-01-01,749.7359994152562,68995.19620738781,1422.823078115356,429.8016271709529,5917.813393125981
2017-01-08,-3422.5014288349694,71352.62101480098,2743.5949689338895,487.34454761155405,6530.17615087415
2017-01-15,1104.087688305072,75221.3880345247,4456.9623952877055,577.5342428849705,6541.26357700052
2017-01-22,-1930.6963251308696,79701.24849693879,3355.5064503281533,462.8136251668797,8087.715217732331
2017-01-29,-211.39614742194541,76020.64641118281,3843.7266022075846,433.58471053837496,7153.996944448194
2017-02-05,5968.548679002821,70896.125932122,3822.0480024758403,575.4551145269087,6349.236334102488
2017-02-12,2145.7040750958813,69452.76343191277,2972.414454170581,555.8996721400624,7681.261745982442
2017-02-19,5561.05339866197,64061.03076909797,2915.510082799805,692.1513383740465,6377.370762044354
2017-02-26,7251.865719650784,60861.818554453384,4968.6122167656185,828.4143927366619,5740.479923218366
2017-03-05,6775.897217766151,61854.92517252862,4694.939413027224,745.2121545224434,7190.80386539349
2017-03-12,8030.6911968676895,58164.110629971176,3158.202128045502,936.4832246590169,8841.14478231669
2017-03-19,8372.611380317267,55217.21401147044,2445.6049861265747,962.9503352344423,8416.369598815987
2017-03-26,8613.550148108114,54332.61050190991,4144.667121574443,958.5913354797037,8532.79810172885
2017-04-02,9807.847790266564,50318.60356575298,2493.980407268836,1152.5571509755887,7498.244862019909
2017-04-09,9832.141144644193,49651.42851708487,959.5483524604857,1343.7786189728756,6603.7063959306115
2017-04-16,8248.971663566896,51888.90603341351,2311.6752063993367,1400.9454473966373,5607.43804170861
2017-04-23,7119.165324963789,50704.81862899838,3501.685794476204,1405.1055459908482,4983.649578139343
2017-04-30,5354.214511152918,48370.85881955729,3381.9083140493726,1317.4052198123886,5293.42395227398
2017-05-07,7737.464703280657,46505.10505546002,2691.873829330947,1265.640152704362,6964.075103807782
2017-05-14,8242.928585610947,45707.408226677486,1397.2280496656153,1448.6992663056863,7795.291577277386
2017-05-21,9921.790521759125,45524.60132143696,1875.3044520403732,1497.4336378466805,7886.609608375226
2017-05-28,6980.306790957401,44110.43995812001,2111.611979949376,1655.873115261151,7701.7461945363175
2017-06-04,5141.050902944357,43769.57775937557,1373.0163683567253,1617.1429317333243,8331.611871013163
2017-06-11,7515.44623295695,43935.39232181732,3016.299169882389,1572.4594013381013,7543.671679800922
2017-06-18,4067.8485712482498,44120.10137806883,1711.9842895993165,1645.12865144843,7155.288993275588
2017-06-25,3491.9926766973826,46522.120638747176,2000.121771237429,1498.069471024244,6461.587626641901
2017-07-02,4250.049278600818,46562.59159008221,2648.6688982703236,1426.8906171103138,6220.560543701242
2017-07-09,4198.53474514027,44575.3650512696,1590.1623795024045,1483.500050463143,5925.722183402033
2017-07-16,6966.754808398805,46445.08151143905,1364.027355215358,1388.3264925768008,4861.030154517674
2017-07-23,6949.649452955293,47421.809705684274,2781.5702561116955,1414.980754832664,4737.554374803897
2017-07-30,6966.659375980299,44609.81846521741,2478.733524700594,1501.0930813628106,5163.81534725959
2017-08-06,6085.565586990253,42856.203683515254,2672.636741730462,1357.042425357982,4858.565635303858
2017-08-13,7543.197604419021,41491.4912462079,2124.1659104195255,1365.4850399441782,5017.215746470891
2017-08-20,6320.291687410473,39770.56025905452,2124.883037423963,1371.9935221489968,4910.2364188088695
2017-08-27,5774.179475298089,41082.29832962917,1733.099920285295,1286.268407655491,4308.200103263841
2017-09-03,6043.355434803931,43751.59165171315,745.9504087507908,1257.2823726979161,4260.724558962019
2017-09-10,7471.0217615124675,43995.08746430227,2453.6297299585544,1274.2750437594698,4539.739558242701
2017-09-17,5685.447878354413,44996.03142426784,3318.5708158859984,1107.1571647914236,3927.6210702151493
2017-09-24,5335.71098868461,48484.43428771374,1345.4089979540204,1121.836182628004,4188.7678179497625
2017-10-01,6248.2715604628465,48610.71632836158,2098.8369276157237,997.3220493929836,4113.869379986606
2017-10-08,4761.311657668437,47301.67207091688,3006.282713575202,988.0139552473221,4246.238747277625
2017-10-15,3524.907039877399,49754.40748535025,2398.4331042102235,1001.3991058937733,3733.9418427077835
2017-10-22,2802.403432195497,50595.648417621785,4259.942993800316,838.4489272126673,3266.2400911902178
2017-10-29,3162.41292948712,51301.56274816003,1799.4430505939788,931.1693954928454,3622.3149310552935
2017-11-05,1404.010555253003,56729.06940754561,2946.7464051500483,728.7393199979887,3645.0751935621247
2017-11-12,-1796.3655241490578,59683.76170514201,3903.91431281392,687.1315515655102,4855.867827263148
2017-11-19,-2666.6582110054537,61213.42170962322,2995.1680823714773,599.5551670095028,6751.340442263887
2017-11-26,650.652106859334,66333.57775029803,3401.273303210048,579.6983755298904,5010.438743969733
2017-12-03,-2827.671798610476,68604.52099170088,3575.2031160660163,444.13996256735663,6700.479111169499
2017-12-10,-1307.2960670853222,68358.87615494311,4334.46040142116,515.1329882744715,6773.860789659935
2017-12-17,1677.0199697548962,68505.73696347013,4773.19371491594,380.32872831215843,8117.123690217417
2017-12-24,3067.8737273625343,66081.84054732225,2995.95766040473,150.46151619899345,7252.362417984547
2017-12-31,4175.863113852092,64692.26951282454,5479.529420732416,367.75896874515,6571.718275578663
2018-01-07,9346.396799660408,66625.35217366341,5160.418837890738,271.43991703962985,8728.84521521377
2018-01-14,7965.875912269784,69615.84112259242,3353.7773736927047,520.2720669911574,9480.395217646965
2018-01-21,10128.472339990483,71815.13464989878,6745.440337607952,446.91921504273506,9894.751215070979
2018-01-28,11977.597027152615,70215.54794006569,4547.5508322907235,413.52207419388384,10479.481675328581
2018-02-04,8378.478882236814,69757.1521561261,4191.159156204623,413.1607901170786,10236.652223745088
2018-02-11,4894.309963503972,72977.02526805729,4348.531415298189,590.0325552058872,10549.780102139497
2018-02-18,6883.1569881504,73384.1152005432,3735.1177531796275,826.2538833898678,10186.72430776103
2018-02-25,4505.986233156964,73432.80575916187,5303.746758483376,883.6611520600252,10651.757281705262
2018-03-04,25.11185506317773,72392.46704631635,6674.956609860863,998.6439407134012,10918.348599670859
2018-03-11,7855.327938008611,66509.3148309482,3999.890344627668,966.153274678884,9314.718907927287
2018-03-18,6402.402516646666,65861.49097551276,3981.907894361659,1197.3512589569225,9450.188102694998
2018-03-25,1472.2378726812403,67738.01483776412,3351.246603961964,1063.3338532827704,9214.37366441133
2018-04-01,3881.6593409186808,61643.66928951353,2662.3054082827084,1201.177358697355,9171.315625024827
2018-04-08,5882.607117768027,56256.21688362238,4229.042803928327,1234.2579135652288,9283.026205430268
2018-04-15,5860.284518302015,53585.02832958219,1665.5472677424302,1277.2329351813557,9670.146847627106
2018-04-22,10167.439675797792,48742.363125558986,1712.8937885563591,1515.0144392802342,9644.39977766341
2018-04-29,11179.905486031257,47934.77102183172,4212.682936765589,1495.6428820755457,9386.727235170658
2018-05-06,8958.269897543658,48456.9189019594,3220.849148240427,1487.8754995860154,9919.609162917577
2018-05-13,11097.708609982103,45301.59587521265,2197.1593140627238,1599.344000696401,10091.893292162387
2018-05-20,12489.02885081212,44742.8164183251,2780.2313679221975,1745.4426570559033,10794.039688611307
2018-05-27,10878.629479159747,46216.899717398825,1082.8671711280228,1621.2650180930316,10106.025157038626
2018-06-03,10923.574694740342,44833.283863006705,841.7804258771672,1601.537362210256,10615.218764528918
2018-06-10,11680.097663649956,42828.70521541399,357.5177676448814,1499.5220035488442,11307.94444878421
2018-06-17,10664.882936777607,43190.47343530455,852.5117272553765,1675.6863087457084,11021.484032214508
2018-06-24,10482.258968841506,45031.71968199205,2675.473309089671,1968.9667791872603,9944.455734837871
2018-07-01,8807.939111837624,45785.05225127925,2375.718587081184,2094.967804299104,8987.944096967092
2018-07-08,7675.345284144961,46337.04871510326,1702.8090603747978,2023.4936783350752,8036.075698370493
2018-07-15,7871.1730396920975,47406.90513094186,1622.8132883172743,1888.8027277285728,7271.258048036533
2018-07-22,9989.787799557445,46970.96022639283,1931.9868334172784,1861.9585415625659,7040.572236968728
