Dates;Solaire;Capa_sol;TCH_sol;Sol_p_sinus;Err_sinus;Sol_p_exog;Err_exog;Sol_p_filter;Err_exog_filter;Sol_p_reduit_noreg;Err_filter_noreg;Sol_p_reduit;Err_filter_exog_filter;Sol_p_LinReg;Err_LinReg;Sol_p_LinReg_filter;Err_LinReg_filter
2020-03-05;397.70833333333326;9560;0.041601290097629;560.8114282779904;163.1030949446572;789.8246127334253;392.116279400092;789.8246127334253;392.116279400092;680.7556456611967;283.04731232786344;901.4772903721978;503.7689570388645;1190.5647986166978;792.8564652833645;1190.5372576930172;792.8289243596839
2020-03-06;1009.8333333333335;9562;0.1056090078784076;864.8938418533949;144.9394914799386;1060.3189836143465;50.48565028101302;1060.3189836143465;50.48565028101302;937.5392642360742;72.29406909725921;1102.8568854985;93.02355216516669;1206.719552159327;196.88621882599344;1206.6926052686283;196.85927193529488
2020-03-07;1284.125;9564;0.13426652028439984;915.2363909224131;368.8886090775869;1055.5438834584809;228.5811165415192;1055.5438834584809;228.5811165415192;954.1255758770142;329.99942412298583;1085.0506432234763;199.07435677652364;1219.6991577545007;64.42584224549945;1219.6726851636647;64.45231483633525
2020-03-08;1142.2708333333335;9567;0.11939697223093274;1136.3699456915685;5.900887641764896;1246.9830024956582;104.71216916232471;1246.9830024956582;104.71216916232471;1109.585726297006;32.68510703632744;1223.6824601420112;81.41162680867764;1229.6301475804758;87.35931424714217;1229.6040267508056;87.3331934174721
2020-03-09;1268.5208333333333;9568;0.1325795185340022;1150.5840004011613;117.93683293217187;1228.5123337221967;40.00849961113657;1228.5123337221967;40.00849961113657;1127.292477052747;141.2283562805861;1217.7202724967315;50.800560836601576;1242.4912054432016;26.029627890131568;1242.4655620200606;26.05527131327251
2020-03-10;802.8333333333335;9570;0.08389063044235459;1041.2544364982302;238.4211031648967;1145.6900730542152;342.85673972088176;1145.6900730542152;342.85673972088176;1136.7585283596284;333.9251950262949;1227.7220116529365;424.888678319603;1255.4861145594982;452.65278122616485;1255.4609460133076;452.6276126799742
2020-03-11;1270.9583333333335;9573;0.1327648943208329;811.8698353416453;459.0884979916882;974.9081315951964;296.05020173813705;974.9081315951964;296.05020173813705;654.2814955582761;616.6768377750573;829.4250617935152;441.53327153981826;1265.4340713328013;5.524262000532249;1265.4092551875908;5.5490781457427
2020-03-12;986.9583333333333;9575;0.10307658833768493;770.3931253782811;216.56520795505222;970.7912565222074;16.167076811125792;970.7912565222074;16.167076811125792;772.3405408185442;214.61779251478896;995.4595933730712;8.501260039738064;1281.6257529372674;294.6674196039341;1281.6015322175763;294.643198884243
2020-03-13;1686.1249999999998;9577;0.17605983084473215;1173.0519865682284;513.0730134317714;1300.126116498791;385.9988835012088;1300.126116498791;385.9988835012088;1225.18179855405;460.9432014459499;1345.3293967499715;340.7956032500283;1294.6379616861354;391.4870383138642;1294.6142164957546;391.5107835042452
2020-03-14;1437.5000000000002;9579;0.15006785677001777;1706.7080717268116;269.2080717268114;1684.4200161067804;246.9200161067801;1684.4200161067804;246.9200161067801;1671.554245026555;234.05424502655472;1662.4161856987844;224.91618569878426;1304.4687014679562;133.031298532044;1304.4453118354036;133.0546881645966
