Dates;Vent;Humidite;Pluie_eol;Temperature_eol;Diff_pression;Chauffage;Eau;Soleil;TCH_nucleaire;TCH_thermique;TCH_hydraulique;TCH_solaire
2013-01-06;3.2808277220044393;89.40103854485834;0.10748104565037397;7.408049297000098;-1316.6798459733652;-6.990617870924081;0.37203635024592957;8.102777777777781;0.8616235518171718;0.6686111733187353;0.2760162133845358;0.04741241870829041
2013-01-13;2.894486217222276;90.2802966573825;0.19944076785504938;4.849044340758402;-1317.760782509374;-4.757893331913448;0.4885342573074364;8.285714285714288;0.9166290214705148;1.1686830823700036;0.3225903495620611;0.04544367238169329
2013-01-20;3.9502894915956395;84.68725948333211;0.29275621950876;-0.35631351032571545;-1324.9099789099585;-0.09002768501300298;1.4886462783645766;8.542857142857143;0.9219460629832;1.5617917217648483;0.36821626780594674;0.03764523690023027
2013-01-27;3.9013361886391498;86.36447924622667;0.24843724469012554;1.8994333465988398;-1315.8976277460067;-2.20228445447027;0.8268675812469707;8.859523809523804;0.9151056427173313;1.6357859133501111;0.3451880732566048;0.056208826869820865
2013-02-03;6.213361059969282;84.46710428597387;0.4900204632325334;7.576925240287144;-1293.933501550986;-7.540166838325613;0.7235738803530561;9.21904761904762;0.8855418829966523;0.9771147037495197;0.3206700221317913;0.07079476378200479
2013-02-10;5.186119788579774;83.07132762598414;0.3689705012265895;3.8652022173752165;-1311.1081706632394;-3.867479514073714;0.8767714826797128;9.604761904761915;0.8747597225686021;1.2913956191613705;0.3839351470881101;0.06334562090160971
2013-02-17;3.1738364186756556;85.03533357898884;0.15412030839886798;3.1042619062702643;-1322.4923244578374;-3.4276322808750126;0.8290148628693171;10.016666666666666;0.8868093027561762;1.3681433867963428;0.37266951580600666;0.08746477473654682
2013-02-24;4.412041421052654;73.16071653150338;0.016380979093484106;1.067611199873444;-1327.2672035492922;-1.3324592837553058;0.1876111756151999;10.447619047619042;0.8562874090280456;1.5800461047363108;0.37202791931102125;0.12155849453588564
2013-03-03;3.7429660305805528;81.56352217514574;0.035698633249994116;2.541178683544621;-1332.0152947452186;-2.59583013896942;0.2048166236430657;10.888095238095238;0.8271407221831757;1.7188753039286782;0.33499603581667825;0.10363996209182966
2013-03-10;3.65789901720084;79.78762448545153;0.30740512941207265;9.24998050122829;-1270.8457252186001;-9.466748455850217;1.448888384754991;11.335714285714275;0.8001450544509184;1.0460521797165603;0.2671566002712929;0.10673675984599247
2013-03-17;5.188888506482205;77.73578937288484;0.33502328838744677;2.989870675928393;-1307.7129802889524;-3.4012514337005304;0.669388942746672;11.785714285714294;0.8113212377475987;1.4521321672279335;0.3173791393776796;0.11126131182718305
2013-03-24;4.090538782767345;79.93381482423221;0.29088472327446574;6.467065701927427;-1288.110494830751;-7.02006344506579;1.1231341096369112;12.238095238095237;0.7675279717505158;1.2302628906711568;0.312804006831171;0.12711067015028418
2013-03-31;3.673026585969589;69.65081941135209;0.0966493182166815;3.9945114263661483;-1307.2048807797185;-5.121176643951841;1.4243917045236778;12.690476190476195;0.7500996629408787;1.388133917493796;0.33350066038409365;0.12962046936426613
2013-04-07;4.466776105638638;65.88145573774618;0.06844129615813907;5.0769332402325125;-1294.865044560768;-5.7712870526833;0.8214488620351477;13.140476190476193;0.7455677386809354;1.0708781341420457;0.3329431383932092;0.13675446061162463
2013-04-14;5.0738447751423825;77.55738896339554;0.5606887157797742;10.761080333396533;-1271.2235097238138;-11.033074947176399;0.7789248233026341;13.583333333333329;0.6905189841370608;0.852037192329489;0.3399836735767456;0.15298946154706025
2013-04-21;4.071162411728248;68.73390372363578;0.03296032300087205;12.170063176332423;-1279.5301845815213;-12.653897693894466;0.429658807814138;14.01666666666667;0.6644979349460783;0.39120104458637744;0.37139301589806595;0.17627527166158244
2013-04-28;3.064277963056553;73.40523779295043;0.25838818910639205;11.149119120371727;-1281.171858633161;-11.529868860815037;1.1932301236599745;14.43571428571428;0.6810943652179172;0.42422393129011027;0.3842361009344953;0.15606656781831144
2013-05-05;3.3975985492620433;76.71773827063753;0.46038180944418244;11.410520642825672;-1281.298943457927;-11.735007613924193;2.117138517207561;14.845238095238093;0.653609357169308;0.37755450765059956;0.3737721130036485;0.15952930320676822
2013-05-12;4.028571207632289;74.29089185239297;0.2108821369585399;13.204964597439101;-1270.1272287065772;-13.643098505779003;0.6320980487200006;15.223809523809523;0.6391576167048312;0.20688400802585422;0.3983117698669461;0.18208866364665208
2013-05-19;3.7823199730160773;78.78296203578155;0.46591506943464917;11.303927039197863;-1266.7440791549868;-11.495866725026874;2.4540513577797567;15.573809523809517;0.6902564124364235;0.3029650274265152;0.41848436683913676;0.15162852624117767
2013-05-26;4.260978121232452;79.23910260199763;0.45913506812763;10.193411136069301;-1280.7279994810813;-10.296942606321386;0.8911578750098629;15.883333333333335;0.6649731996432917;0.41903910526359506;0.42868521096594553;0.16820635899596947
2013-06-02;4.091096252236964;77.44136088579829;0.326938372399841;12.376735123020486;-1261.9614828662943;-12.501023728688992;1.2790340262199726;16.14047619047619;0.6527640170494481;0.36959893847648956;0.43065344677285416;0.17285965453476737
2013-06-09;3.542462463454598;70.4285847058889;0.11348916237365968;16.330443101722075;-1246.0866642996893;-16.592492996427655;0.9048773545558049;16.33809523809524;0.6611556839050491;0.24381608565282042;0.3985119752154;0.21333895732591887
2013-06-16;3.5881974988228222;75.866515200889;0.15951350811655204;16.379430487925582;-1256.7304967433954;-17.074976747996946;0.4804187192118227;16.45714285714287;0.6399027270803576;0.2270112257357156;0.37961470392623226;0.19600115651093789
