Dates;Balance;Bal_p_sinus;Err_sinus;Bal_p_exog;Err_exog;Bal_p_filter;Err_exog_filter;Bal_p_reduit_noreg;Err_filter_noreg;Bal_p_reduit;Err_filter_exog_filter;Bal_p_LinReg;Err_LinReg;Bal_p_LinReg_filter;Err_LinReg_filter
2020-03-14 18:00:00;10072.5;689.3076113367291;9383.19238866327;16.829652425466065;10055.670347574534;647.9238684638976;9424.576131536101;3011.4246774995304;7061.07532250047;2820.597315453406;7251.902684546594;6716.398037603787;3356.101962396213;7090.778562026891;2981.7214379731086
2020-03-14 21:00:00;6192.5;-184.33982425827995;6376.83982425828;194.86267031252328;5997.637329687477;-325.2737263811823;6517.773726381182;2024.043962485095;4168.456037514905;2461.715650791646;3730.784349208354;6308.171223310365;115.67122331036535;6605.50978838236;413.00978838236006
2020-03-15 00:00:00;2259.5;1477.4152369153826;782.0847630846174;729.7648490007136;1529.7351509992864;1339.164102265746;920.3358977342541;2543.4357756802947;283.9357756802947;2597.7535813939194;338.2535813939194;5765.723464644092;3506.223464644092;5869.072602563267;3609.5726025632666
2020-03-15 03:00:00;728.1666666666665;-1362.8747381165413;2091.041404783208;459.98386516019264;268.1828015064739;-857.5002430121567;1585.6669096788232;1531.8600028664182;803.6933361997517;1077.8484582407873;349.6817915741208;6711.036815704323;5982.870149037657;6789.148876912328;6060.982210245662
2020-03-15 06:00:00;-141.5;1092.742366987602;1234.242366987602;1561.9886439859363;1703.4886439859363;1467.8085660289948;1609.3085660289948;1873.8578102024676;2015.3578102024676;2264.7451462877734;2406.2451462877734;5405.156325301981;5546.656325301981;5417.252701603737;5558.752701603737
2020-03-15 09:00:00;1154.6666666666667;2520.315279379984;1365.6486127133173;1103.8959070866272;50.77075958003957;1998.4173251463922;843.7506584797254;2209.0010169798993;1054.3343503132326;2469.3437068001604;1314.6770401334936;4623.245037582259;3468.578370915592;4607.619252928164;3452.9525862614973
2020-03-15 12:00:00;1595.833333333333;2978.7128877080386;1382.8795543747055;3440.5751624831346;1844.7418291498016;2525.444278811736;929.6109454784028;3814.446399304743;2218.61306597141;3604.7549313742948;2008.9215980409617;4315.280165122338;2719.446831789005;4258.897328275203;2663.06399494187
2020-03-15 15:00:00;6678.833333333332;2722.561444419246;3956.271888914086;3830.632665859082;2848.20066747425;2713.548099351673;3965.285233981659;3001.202071335816;3677.631261997516;3188.346883844511;3490.486449488821;5884.665359209686;794.1679741236458;5960.943115399414;717.8902179339184
2020-03-15 18:00:00;9167.666666666666;3614.626137015641;5553.040529651025;3485.132314549763;5682.534352116903;3217.478326894628;5950.188339772038;2514.741534010925;6652.9251326557405;2591.089630560023;6576.5770361066425;6157.249560583992;3010.417106082674;6411.965314865109;2755.7013518015574
2020-03-15 21:00:00;7653.5;2356.2930290224963;5297.206970977504;2606.1106150864357;5047.389384913564;2321.395525057655;5332.104474942345;1463.1140716347304;6190.385928365269;1546.614426687881;6106.885573312119;5971.905234281521;1681.5947657184788;6218.611229435155;1434.888770564845
2020-03-16 00:00:00;6809.5;3637.866397650546;3171.633602349454;4314.7077248041505;2494.7922751958495;3934.0229190439313;2875.4770809560687;1926.4779374404866;4883.022062559514;2170.336419713593;4639.1635802864075;5501.066305369424;1308.4336946305757;5623.0623951582365;1186.4376048417635
2020-03-16 03:00:00;9694.5;2407.491233269776;7287.008766730224;5187.763124828512;4506.736875171488;2293.106951177448;7401.393048822552;869.6885864852261;8824.811413514773;610.3151940576818;9084.184805942317;6527.50814788579;3166.99185211421;6755.985857928977;2938.5141420710233
2020-03-16 06:00:00;8793.5;5137.408513243842;3656.091486756158;4058.6339170284186;4734.866082971581;5215.251435220342;3578.2485647796584;1160.9328256052336;7632.567174394766;1108.2484253165458;7685.251574683454;5589.022884258808;3204.4771157411924;5968.192306692796;2825.3076933072043
2020-03-16 09:00:00;6866.0;4037.806016353667;2828.193983646333;3896.8074512149597;2969.1925487850403;4333.961055285615;2532.0389447143853;1441.7213292641432;5424.278670735857;1840.9936364875834;5025.006363512417;4512.167151810358;2353.8328481896424;4929.173484591847;1936.8265154081528
2020-03-16 12:00:00;6561.666666666668;6262.110368212016;299.5562984546523;6624.181978703267;62.515312036599425;5980.0892447789665;581.5774218877013;3009.962245019312;3551.704421647356;2965.3559818648077;3596.31068480186;3850.0339776356427;2711.632689031025;4208.517715591994;2353.148951074674
2020-03-16 15:00:00;9695.0;4853.064666286874;4841.935333713126;5634.5648646828995;4060.4351353171005;4726.372216894564;4968.627783105436;2176.33946460988;7518.66053539012;1988.3398491263724;7706.660150873628;5663.736900420585;4031.263099579415;6182.614845896013;3512.3851541039867
2020-03-16 18:00:00;9433.666666666666;5109.309804311844;4324.356862354822;4377.827294601919;5055.839372064747;4708.381560971291;4725.285105695375;1664.51865233924;7769.148014327426;1592.1003174529787;7841.566349213687;6001.128720949646;3432.53794571702;6636.065587586749;2797.6010790799173
2020-03-16 21:00:00;9764.666666666666;3548.2820220882204;6216.384644578446;2841.3064168258006;6923.360249840865;3070.180148669905;6694.486517996761;580.3504982159025;9184.316168450763;269.27902948062;9495.387637186046;6104.338286588486;3660.32838007818;6659.250724076155;3105.415942590511
2020-03-17 00:00:00;8316.5;3007.5522341801643;5308.947765819836;2875.638495177776;5440.861504822224;3311.706408856427;5004.7935911435725;1023.7175713894562;7292.782428610544;1056.7672720043556;7259.732727995644;6296.7202722233815;2019.7797277766185;6728.670683859451;1587.829316140549
2020-03-17 03:00:00;10388.166666666666;1812.8228121517486;8575.343854514918;260.5369178679989;10127.629748798667;1668.9603435099339;8719.206323156732;-37.94412880444111;10426.110795471108;201.44698144155063;10186.719685225115;7273.751033320954;3114.415633345712;7747.053372719882;2641.1132939467843
2020-03-17 06:00:00;8872.166666666666;1144.8302927673403;7727.336373899326;761.9131135590806;8110.2535531075855;631.4673544978987;8240.699312168766;245.83079877307702;8626.33586789359;-131.43192533681577;9003.598592003482;6080.770733524389;2791.3959331422775;6630.887499972732;2241.279166693934
2020-03-17 09:00:00;8255.333333333334;1155.3346042072512;7099.998729126082;640.4930879846884;7614.840245348645;1448.1196171284987;6807.213716204835;518.6246349801609;7736.7086983531735;327.0067236643181;7928.326609669016;5124.744810654947;3130.5885226783867;5699.296733312527;2556.036600020807
2020-03-17 12:00:00;9095.5;2928.07202333809;6167.42797666191;3028.4702489052015;6067.0297510947985;3065.5058150611353;6029.994184938865;2099.217149964985;6996.282850035015;2397.9059188856972;6697.594081114303;4347.516394442015;4747.983605557985;4818.640747704356;4276.859252295644
2020-03-17 15:00:00;13018.666666666664;2393.0446633662727;10625.622003300392;1371.829253980672;11646.837412685993;2096.33055686672;10922.336109799944;1297.0123093764319;11721.654357290232;1208.1598773414416;11810.506789325224;5871.274150272618;7147.392516394047;6445.030011296205;6573.636655370459
2020-03-17 18:00:00;11797.0;1249.9518041690717;10547.048195830928;2118.7117928764173;9678.288207123584;991.808611730253;10805.191388269746;812.7064026457688;10984.293597354232;920.1960944304537;10876.803905569546;6201.413110321651;5595.586889678349;6871.161096092037;4925.838903907963
2020-03-17 21:00:00;9929.5;1076.4197649600515;8853.080235039948;964.1958276221458;8965.304172377855;716.1426824193923;9213.357317580609;-250.36614611256164;10179.866146112561;161.98444050166927;9767.51555949833;6441.010699804521;3488.489300195479;7032.530548788013;2896.969451211987
2020-03-18 00:00:00;7578.166666666668;1805.1257984471183;5773.040868219549;1537.7664310481236;6040.400235618545;1875.6009554624536;5702.5657112042145;227.07668763984998;7351.089979026818;79.65767117959422;7498.508995487074;6603.631559662108;974.5351070045599;7074.600806789058;503.5658598776099
2020-03-18 03:00:00;9232.666666666666;214.57250836627236;9018.094158300393;-489.6959836032488;9722.362650269915;183.9671512798186;9048.699515386848;-786.8260122767927;10019.49267894346;-874.2955679030451;10106.962234569712;7234.467078415666;1998.199588251;7709.480785981461;1523.1858806852051
2020-03-18 06:00:00;8697.5;296.36545203669345;8401.134547963307;-104.39145703557779;8801.891457035577;-493.0821051519474;9190.582105151947;-459.0234046246617;9156.523404624662;-364.3768453601597;9061.876845360159;5925.256718948283;2772.2432810517166;6446.045867992318;2251.4541320076823
2020-03-18 09:00:00;9391.666666666666;309.3913756090701;9082.275291057596;1224.7152379805161;8166.95142868615;104.63071541954355;9287.035951247122;-144.1999240954883;9535.866590762154;-403.997772198838;9795.664438865504;5319.074362561943;4072.5923041047226;5891.523644059036;3500.14302260763
2020-03-18 12:00:00;10620.333333333334;3128.0457135393353;7492.287619793999;3243.4377934921017;7376.895539841233;3289.122374106614;7331.21095922672;1496.2748812857296;9124.058452047604;1438.4369937660485;9181.896339567285;4717.590497302914;5902.74283603042;5199.673384831653;5420.659948501681
2020-03-18 15:00:00;14832.5;1972.261927807339;12860.23807219266;1297.1346875418355;13535.365312458165;1759.069764290552;13073.430235709448;769.714860285304;14062.785139714695;864.6148155905903;13967.88518440941;6154.839731358633;8677.660268641368;6720.0400001209055;8112.4599998790945
2020-03-18 18:00:00;13759.833333333336;1724.9638055361197;12034.869527797217;2611.825398968215;11148.007934365121;1794.1078753432994;11965.725457990036;353.7332049921249;13406.100128341212;510.98292686799596;13248.850406465339;6657.295261277498;7102.538072055838;7336.839333619166;6422.99399971417
2020-03-18 21:00:00;14063.333333333336;1346.7338496095083;12716.599483723827;1510.8182712989064;12552.515062034428;1721.9800040150835;12341.353329318252;-651.2229244027566;14714.556257736092;-343.9258909850587;14407.259224318394;6927.848793912566;7135.48453942077;7541.463724291927;6521.869609041409
2020-03-19 00:00:00;10707.666666666666;1663.6972976941909;9043.969368972475;1965.778821216111;8741.887845450556;1671.9068599459715;9035.759806720695;-107.49837255063858;10815.165039217305;-417.0807452036006;11124.747411870267;6545.934024302831;4161.732642363835;6974.595198876647;3733.0714677900187
2020-03-19 03:00:00;14200.5;774.0975962417476;13426.402403758253;109.71927580473277;14090.780724195267;506.5401927628757;13693.959807237125;-1046.24830545103;15246.74830545103;-1406.5796922764148;15607.079692276415;6916.394716961009;7284.105283038991;7309.556502529522;6890.943497470478
2020-03-19 06:00:00;14526.0;1425.949196371995;13100.050803628004;1740.8691717226498;12785.13082827735;1059.6333130210664;13466.366686978934;-653.0113792453888;15179.011379245389;-327.1882741785639;14853.188274178563;6218.929460482363;8307.070539517637;6723.166468199007;7802.833531800993
2020-03-19 09:00:00;14764.333333333336;3135.0268204862314;11629.306512847104;2950.731069382193;11813.602263951143;2961.6152737972916;11802.718059536044;-280.34070314944483;15044.67403648278;-268.6886884858377;15033.022021819173;5931.7705196555125;8832.562813677823;6506.4378153634625;8257.895517969873
2020-03-19 12:00:00;14260.333333333336;4352.5994926198155;9907.733840713521;4294.9779095124695;9965.355423820867;4260.33880933192;9999.994524001417;1430.7202534620737;12829.613079871262;1127.976295028764;13132.357038304572;4972.896087864272;9287.437245469064;5388.429955872018;8871.903377461318
2020-03-19 15:00:00;15366.166666666664;2721.90905564243;12644.257611024233;3069.282342206504;12296.88432446016;2667.254118062042;12698.912548604621;784.9300908960699;14581.236575770594;882.1176052553919;14484.049061411271;6380.3701832013885;8985.796483465276;6872.754919088764;8493.4117475779
2020-03-19 18:00:00;13649.0;2628.20305629006;11020.79694370994;2437.1776756105783;11211.82232438942;2843.0277267010906;10805.97227329891;436.2715108387649;13212.728489161234;445.94811689537437;13203.051883104625;7047.466558480535;6601.533441519465;7681.450743094294;5967.549256905706
2020-03-19 21:00:00;14776.666666666664;874.8633141799207;13901.803352486744;981.9929647138175;13794.673701952846;995.9997001368001;13780.666966529865;-517.3350590419384;15294.001725708602;-915.5894529038405;15692.256119570506;7208.9886105691;7567.678056097564;7778.867690944586;6997.7989757220785
2020-03-20 00:00:00;14314.0;1701.2049642961263;12612.795035703874;1947.859292775184;12366.140707224817;1313.8320920019637;13000.167907998037;80.55251431079068;14233.447485689208;-86.68232020695905;14400.682320206959;6983.368257874039;7330.631742125961;7409.33861480771;6904.66138519229
2020-03-20 03:00:00;15846.333333333336;611.4140792588162;15234.919254074519;-377.5246345777716;16223.857967911108;417.91769768594736;15428.415635647389;-801.5363719096156;16647.869705242952;-419.9829092849782;16266.316242618313;7640.876653851306;8205.45667948203;8049.672994871666;7796.66033846167
2020-03-20 06:00:00;14347.0;682.3143696127038;13664.685630387296;285.2551592364964;14061.744840763504;687.5393102696225;13659.460689730378;-366.53781040049375;14713.537810400494;-216.99554220353366;14563.995542203535;7149.568781887532;7197.431218112468;7656.0320060060385;6690.9679939939615
2020-03-20 09:00:00;15263.166666666664;-215.47403971086885;15478.640706377533;-208.95121744100857;15472.117884107673;-205.02805960204114;15468.194726268706;35.740383448398916;15227.426283218265;-194.14518493946707;15457.311851606131;7028.832011656645;8234.33465501002;7625.571542522308;7637.595124144356
2020-03-20 12:00:00;15331.666666666664;2247.918838850222;13083.747827816442;2708.5972446415726;12623.069422025092;2233.202892390087;13098.463774276577;1784.5489900770158;13547.117676589649;1933.9164282488346;13397.75023841783;5793.596354843073;9538.07031182359;6206.192613245406;9125.474053421258
