Dates;Hydraulique;Capa_hyd;TCH_hyd;Hyd_p_sinus;Err_sinus;Hyd_p_exog;Err_exog;Hyd_p_filter;Err_exog_filter;Hyd_p_reduit_noreg;Err_filter_noreg;Hyd_p_reduit;Err_filter_exog_filter;Hyd_p_LinReg;Err_LinReg;Hyd_p_LinReg_filter;Err_LinReg_filter
2020-01-03 03:00:00;5735.833333333332;25346;0.22630132302269912;7274.851848855435;1539.0185155221027;7114.566856040057;1378.7335227067258;7278.272371480611;1542.439038147279;9216.77356688643;3480.940233553098;9082.356261523943;3346.52292819061;7154.135758922816;1418.302425589484;7152.818756581091;1416.9854232477594
2020-01-03 06:00:00;7006.166666666668;25346;0.2764210000263027;9906.689197242138;2900.5225305754702;9636.293893631651;2630.127226964982;9841.011718908883;2834.845052242215;11091.99951705799;4085.8328503913217;11017.387290087538;4011.220623420869;7108.189178803198;102.0225121365294;7106.198680101723;100.0320134350548
2020-01-03 09:00:00;9037.333333333334;25346;0.35655856282385123;10614.774258697917;1577.4409253645836;10565.129522930143;1527.7961895968099;10811.415586918118;1774.082253584785;10114.400411593833;1077.0670782605007;10098.027277664576;1060.6939443312435;7100.450133162684;1936.8832001706494;7098.346193612004;1938.9871397213292
2020-01-03 12:00:00;9129.333333333334;25346;0.360188326889187;9664.37436566068;535.0410323273458;9769.851719682423;640.51838634909;10088.286472105961;958.9531387726271;9491.937565954264;362.6042326209303;9445.6270471395;316.2937138061654;7103.254833484675;2026.0784998486583;7101.192005926489;2028.1413274068443
2020-01-03 15:00:00;8817.0;25346;0.34786554091375366;12280.520769292194;3463.520769292194;11962.611578916309;3145.6115789163086;12266.7595653816;3449.7595653816;12535.23392520868;3718.2339252086804;12382.637804459217;3565.6378044592166;7114.477645289373;1702.522354710627;7112.579324488316;1704.4206755116843
2020-01-03 18:00:00;11639.166666666664;25346;0.45921118388174326;8447.389979139209;3191.776687527457;8791.484660385402;2847.6820062812626;9048.789766761864;2590.3768999048007;8957.610063602579;2681.556603064086;9080.722081560554;2558.44458510611;7145.4819633592115;4493.684703307453;7144.038111537177;4495.128555129487
2020-01-03 21:00:00;8066.5;25346;0.3182553460112049;6866.901248738999;1199.5987512610006;6803.476689555293;1263.0233104447066;6958.662615422528;1107.8373845774722;7763.008448142472;303.49155185752784;7688.126380486917;378.3736195130832;7202.767832770873;863.7321672291275;7202.163691421598;864.3363085784019
2020-01-04 00:00:00;6756.0;25346;0.2665509350587864;6021.514880495831;734.4851195041699;6062.52486881802;693.4751311819803;6170.657834269249;585.3421657307512;6635.935343220458;120.06465677954205;6671.877840158879;84.12215984112126;7242.500592133633;486.5005921336331;7242.478863419293;486.4788634192923
2020-01-04 03:00:00;5709.5;25346;0.2252623688155922;7729.766710388661;2020.2667103886613;7482.507222884603;1773.0072228846032;7566.28783773416;1856.7878377341608;8636.293952281812;2926.7939522818133;8537.775834923614;2828.2758349236133;7253.800204010284;1544.300204010284;7253.944107807562;1544.4441078075627
2020-01-04 06:00:00;6282.5;25346;0.24786948630947683;10901.414009110407;4618.914009110407;10513.456965450856;4230.956965450856;10625.167415493324;4342.667415493325;10003.086653725584;3720.586653725584;9975.981242658589;3693.4812426585895;7234.579354246267;952.0793542462673;7234.441514063609;951.9415140636098
2020-01-04 09:00:00;8012.333333333332;25346;0.31611825666114307;10998.468244356804;2986.134911023471;10781.771793773563;2769.438460440232;10889.738221178135;2877.404887844803;9153.686516741385;1141.3531834080525;9169.317952822988;1156.9846194896566;7141.208173698433;871.1251596348999;7139.701675608247;872.631657725086
2020-01-04 12:00:00;7238.833333333332;25346;0.2856006207422604;8694.893067060664;1456.0597337273325;8685.034182127572;1446.20084879424;8770.78153548944;1531.9482021561078;8184.628806649172;945.7954733158397;8177.2307493018425;938.3974159685104;7090.094590989768;148.73874234356373;7087.838857335184;150.9944759981482
2020-01-04 15:00:00;7391.5;25346;0.29162392487966543;11759.66791288112;4368.167912881118;11302.017908824646;3910.5179088246464;11393.434069727671;4001.9340697276716;10776.516075869751;3385.0160758697507;10682.832433129644;3291.3324331296444;7122.998920103471;268.50107989652844;7121.225506260729;270.2744937392708
2020-01-04 18:00:00;10763.0;25346;0.4246429416870512;6838.788177779695;3924.2118222203044;7054.531245230982;3708.468754769018;7077.055755828136;3685.9442441718634;7623.52293446902;3139.47706553098;7802.7111816196875;2960.2888183803116;7139.906561508182;3623.093438491818;7138.380984063891;3624.6190159361086
2020-01-04 21:00:00;8134.666666666668;25346;0.32094479076251353;6756.210029572025;1378.4566370946434;6612.905610668606;1521.7610559980621;6681.696780989272;1452.9698856773955;6727.336342245208;1407.3303244214603;6696.65658462351;1438.010082043158;7140.601555487203;994.0651111794654;7139.08616543692;995.5805012297482
2020-01-05 00:00:00;6474.833333333332;25346;0.2554577974170809;5408.487090467227;1066.346242866106;5395.474334377761;1079.3589989555715;5390.2154080712335;1084.617925262099;5383.587677015642;1091.2456563176904;5456.242209277456;1018.591124055877;7113.150413413198;638.3170800798653;7111.232637718332;636.3993043849989
2020-01-05 03:00:00;4921.666666666667;25346;0.1941792261763855;7594.864455872706;2673.1977892060386;7321.289608150625;2399.622941483958;7367.142648482906;2445.4759818162397;7483.596137352523;2561.929470685857;7400.915551853359;2479.2488851866924;7072.865543342751;2151.1988766760846;7070.357262037351;2148.6905953706837
2020-01-05 06:00:00;4960.5;25346;0.19571135484889135;9069.799183995561;4109.299183995561;8639.334167979563;3678.8341679795635;8562.982694835238;3602.482694835239;8207.09597789432;3246.59597789432;8198.031837346698;3237.5318373466985;7050.783776662457;2090.2837766624566;7047.95181534785;2087.4518153478502
2020-01-05 09:00:00;6648.5;25346;0.26230963465635604;8860.411943235975;2211.911943235974;8515.78660404518;1867.2866040451802;8398.905304181908;1750.4053041819077;7852.632033190074;1204.1320331900743;7884.426295601978;1235.9262956019786;7037.350998725923;388.85099872592275;7034.322136422865;385.82213642286473
2020-01-05 12:00:00;7808.333333333332;25346;0.30806964938583337;8301.099033451968;492.76570011863515;8144.2218705788;335.8885372454674;8116.469890725191;308.13655739185856;7570.180537644174;238.15279568915807;7565.758550616592;242.57478271674037;7047.423708145328;760.9096251880038;7044.542494113569;763.7908392197634
2020-01-05 15:00:00;7302.166666666668;25346;0.28809937136694813;10697.74592563901;3395.5792589723433;10246.681519093723;2944.5148524270558;10190.77371277239;2888.6070461057225;10156.20902138129;2854.0423547146224;10054.532184968795;2752.3655183021274;7075.081523767133;227.0851428995341;7072.605724852049;229.56094181461856
2020-01-05 18:00:00;12085.0;25346;0.4768010731476367;8909.818348239553;3175.181651760447;9135.194522282356;2949.805477717643;9341.554924306043;2743.445075693957;7850.044099490789;4234.955900509211;8007.756163301505;4077.2438366984948;7121.6883601969;4963.3116398031;7119.895735842211;4965.104264157789
2020-01-05 21:00:00;8410.333333333334;25346;0.3318209316394435;5630.268642163346;2780.0646911699882;5624.348019775985;2785.9853135573494;5668.619527428629;2741.7138059047056;7090.406924913192;1319.9264084201425;7050.834937705977;1359.4983956273577;7144.299315571023;1266.0340177623116;7142.838128204578;1267.495205128756
2020-01-06 00:00:00;5389.5;25346;0.21263710250138088;5677.881273635274;288.38127363527377;5706.570847325774;317.07084732577397;5883.700290494156;494.2002904941572;5362.543000098356;26.95699990164318;5428.984230578958;39.48423057895823;7146.557648299572;1757.0576482995725;7145.129564134014;1755.629564134014
2020-01-06 03:00:00;4632.5;25346;0.18277045687682475;6228.619147133927;1596.1191471339266;6090.6174883144895;1458.1174883144895;6125.2195362743;1492.7195362742996;6897.202581513547;2264.702581513546;6819.442870929796;2186.9428709297963;7185.408174916279;2552.9081749162783;7184.549571399394;2552.0495713993937
2020-01-06 06:00:00;7418.333333333332;25346;0.2926826060653883;7781.585643293487;363.252309960155;7485.011004735861;66.67767140252921;7473.064534273299;54.73120093996613;7099.200211891282;319.1331214420498;7075.008579990346;343.32475334298584;7192.788166257969;225.54516707536257;7192.037740483382;226.29559284995062
2020-01-06 09:00:00;9159.166666666666;25346;0.3613653699466056;8313.109467180517;846.057199486149;7928.903009785503;1230.263656881163;7867.203727622156;1291.9629390445098;6725.719401041671;2433.447265624995;6758.83185531934;2400.3348113473253;7171.649664904208;1987.5170017624582;7170.58938573737;1988.577280929296
2020-01-06 12:00:00;7942.833333333332;25346;0.3133762066335253;6821.672188713797;1121.1611446195343;6634.653102494132;1308.1802308391989;6543.593041900879;1399.2402914324523;7381.856450320451;560.976883012881;7382.295688014965;560.5376453183668;7173.069285180762;769.7640481525699;7172.029815159806;770.803518173525
2020-01-06 15:00:00;8094.666666666668;25346;0.3193666324732371;10342.033466627667;2247.3667999609993;9641.48069450023;1546.8140278335625;9523.832715423101;1429.1660487564336;9971.264188091047;1876.5975214243797;9862.422036137823;1767.7553694711546;7184.679659773832;909.9870068928352;7183.810377501418;910.8562891652493
2020-01-06 18:00:00;13723.833333333336;25346;0.5414595333911992;5667.930440623781;8055.902892709556;5806.890329741109;7916.943003592227;5623.501445611915;8100.3318877214215;7497.305247102518;6226.528086230818;7646.83505119408;6076.998282139256;7198.295906101302;6525.537427232034;7197.6262141424895;6526.207119190846
2020-01-06 21:00:00;8342.166666666666;25346;0.32913148688813487;6143.98855880006;2198.1781078666068;5953.117185574508;2389.0494810921587;5947.762418055012;2394.4042486116546;7141.538278490442;1200.6283881762238;7102.830103714361;1239.336562952306;7183.414555727072;1158.7521109395939;7182.52672924597;1159.6399374206962
2020-01-07 00:00:00;5687.833333333332;25346;0.22440753307556743;5380.693159292729;307.14017404060303;5378.671628770043;309.1617045632895;5383.622157944925;304.2111753884075;5470.439619719065;217.3937136142664;5538.795755175853;149.0375781574792;7194.560964749823;1506.7276314164912;7193.836525094935;1506.0031917616027
2020-01-07 03:00:00;4938.333333333333;25346;0.19483679213025065;5551.136641063946;612.8033077306131;5481.811791821526;543.4784584881929;5560.69253801732;622.3592046839871;6292.863295596857;1354.529962263524;6252.469492537099;1314.1361592037651;7235.593828346286;2297.2604950129526;7235.470858576435;2297.1375252431017
2020-01-07 06:00:00;9921.166666666666;25346;0.3914292853573213;9240.899917030665;680.2667496360011;9185.122132321929;736.0445343447376;9493.50796039857;427.6587062680947;9147.40879080013;773.7578758665359;9078.357310813968;842.8093558526972;7223.817879168894;2697.3487874977714;7223.522294617205;2697.644372049461
2020-01-07 09:00:00;14582.5;25346;0.5753373313343328;10857.174446393563;3725.325553606437;10834.933854187653;3747.5661458123477;11155.086400989641;3427.413599010359;9654.545689260227;4927.954310739773;9609.443658332084;4973.056341667916;7182.839570795381;7399.6604292046195;7181.943316042634;7400.556683957366
2020-01-07 12:00:00;12177.5;25346;0.48045056419158844;8740.0747261014;3437.4252738985997;9015.148157492396;3162.351842507604;9403.31469763318;2774.1853023668214;8984.205569680864;3193.294430319136;8922.936314093477;3254.563685906524;7139.736882556847;5037.763117443153;7138.208817916433;5039.291182083568
2020-01-07 15:00:00;10544.833333333334;25346;0.4160354033509561;13005.573122395755;2460.739789062422;12807.309160955016;2262.4758276216817;13298.445897157833;2753.6125638244994;12356.969454179274;1812.1361208459393;12155.440872848527;1610.6075395151922;7118.470807319769;3426.3625260135645;7116.631019277502;3428.202314055832
2020-01-07 18:00:00;11773.5;25346;0.4645111654698966;9390.82487224533;2382.6751277546696;9802.268056532268;1971.2319434677315;10288.585718319133;1484.9142816808671;10042.90878841615;1730.5912115838485;10118.132025090103;1655.3679749098967;7116.461729397432;4657.038270602568;7114.592491793008;4658.907508206992
2020-01-07 21:00:00;7684.833333333332;25346;0.30319708566769243;6612.9218060198855;1071.9115273134469;6707.399978982732;977.4333543506004;7001.936296688484;682.897036644849;7968.272192045468;283.43885871213536;7904.404084043089;219.57075070975634;7104.5994779275115;580.2338554058213;7102.556360500854;582.2769728324789
2020-01-08 00:00:00;5539.333333333332;25346;0.21854862042662873;6147.254765968083;607.9214326347509;6278.197443809232;738.8641104759004;6575.751519544328;1036.4181862109963;6978.571953032515;1439.2386196991836;6989.703386109517;1450.3700527761848;7091.3265278570025;1551.9931945236706;7089.088852238366;1549.7555189050343
2020-01-08 03:00:00;4359.833333333333;25346;0.1720126778715905;8058.651752133441;3698.818418800108;7794.555000390333;3434.721667057;7990.426195509214;3630.5928621758812;8623.337442345477;4263.504109012143;8549.028634447752;4189.19530111442;7080.516887483215;2720.6835541498826;7078.1207614766945;2718.287428143362
2020-01-08 06:00:00;7139.666666666668;25346;0.2816881033167627;11059.847573242601;3920.180906575934;10890.384719265936;3750.7180525992685;11186.045911684345;4046.379245017678;11972.927993691877;4833.2613270252095;11890.069730637819;4750.403063971151;7115.167220518232;24.499446148434696;7113.279007681798;26.387658984868857
2020-01-08 09:00:00;10297.833333333334;25346;0.40629027591467426;12058.082907802947;1760.2495744696132;11974.965901877895;1677.132568544561;12286.78205255216;1988.948719218826;11898.064313703017;1600.2309803696824;11833.891093014188;1536.0577596808546;7135.741342005538;3162.0919913277958;7134.154709741384;3163.6786235919494
2020-01-08 12:00:00;11126.666666666664;25346;0.4389910308003892;10249.2549467115;877.4117199551645;10366.147808151625;760.5188585150403;10718.823233830995;407.8434328356702;10354.2861624269;772.3805042397642;10308.33087020031;818.3357964663535;7085.1580635055325;4041.5086031611327;7082.829969007513;4043.8366976591524
2020-01-08 15:00:00;11905.0;25346;0.46969936084589287;14035.526889783116;2130.5268897831156;13756.09291879555;1851.0929187955487;14193.04328600754;2288.0432860075393;13825.34374880214;1920.3437488021411;13646.82430868116;1741.8243086811592;7060.517074312634;4844.482925687366;7057.827786087489;4847.172213912511
2020-01-08 18:00:00;12973.5;25346;0.5118559141481891;9368.682565563171;3604.81743443683;9833.72864617774;3139.7713538222606;10176.92267740581;2796.577322594191;10948.916396465573;2024.5836035344287;11025.312436081242;1948.18756391876;7053.461819530087;5920.038180469914;7050.669113631618;5922.830886368383
2020-01-08 21:00:00;9855.0;25346;0.3888187485204766;7405.185117443308;2449.8148825566923;7468.227033828602;2386.7729661713984;7736.051502824374;2118.948497175625;7840.414744223448;2014.585255776552;7781.653177588945;2073.3468224110543;7044.45683944359;2810.54316055641;7041.53213631503;2813.4678636849703
2020-01-09 00:00:00;6899.666666666668;25346;0.2722191535811042;5915.415090714636;984.2515759520313;6065.211915668855;834.4547509978124;6271.482616285475;628.1840503811923;7398.279228119812;498.61256145314394;7409.668004936255;510.0013382695876;7060.077111757515;160.41044509084747;7057.381374452187;157.71470778551904
2020-01-09 03:00:00;5179.166666666667;25346;0.2043386201636024;9474.420444104773;4295.253777438107;9094.76682821214;3915.6001615454725;9257.42699328868;4078.2603266220126;9824.53797026945;4645.371303602783;9722.706125246314;4543.5394585796475;7082.7490440650545;1903.5823773983877;7080.385637562975;1901.218970896308
2020-01-09 06:00:00;8731.833333333334;25346;0.34450537888950267;12264.540294811977;3532.7069614786433;11970.42588760056;3238.5925542672267;12153.884172363074;3422.050839029739;12232.979573144257;3501.1462398109225;12175.353313852198;3443.519980518864;7124.077120812805;1607.7562125205295;7122.319511503304;1609.51382183003
2020-01-09 09:00:00;11685.666666666664;25346;0.46104579289302705;13171.897414681984;1486.2307480153197;13017.977990345495;1332.3113236788317;13270.927176601142;1585.260509934479;11983.87107243175;298.20440576508526;11961.774879782748;276.10821311608527;7164.286565647745;4521.380101018918;7163.118356346981;4522.548310319682
2020-01-09 12:00:00;8110.666666666668;25346;0.31999789578894766;11704.786829703018;3594.1201630363503;11703.757558292338;3593.0908916256703;11979.283159448061;3868.616492781394;11272.757755559347;3162.0910888926787;11243.853260607453;3133.186593940785;7201.203780514631;909.4628861520365;7200.576712899718;910.0899537669495
2020-01-09 15:00:00;8698.333333333334;25346;0.34318367132223365;14997.094424282881;6298.761090949546;14665.463983303449;5967.130649970114;15002.273212723405;6303.93987939007;14005.189262453963;5306.855929120628;13856.181401445616;5157.848068112281;7236.741226891371;1461.5921064419626;7236.63507597379;1461.6982573595444
2020-01-09 18:00:00;11285.833333333336;25346;0.44527078565980177;8983.478619938816;2302.35471339452;9388.867189846258;1896.9661434870777;9627.985018518952;1657.8483148143835;10365.545432026582;920.2879013067534;10491.60934270255;794.2239906307852;7267.957929170193;4017.8754041631432;7268.30936041201;4017.523972921325
2020-01-09 21:00:00;8734.333333333334;25346;0.34460401378258243;8354.302282927023;380.03105040631175;8417.527049210115;316.80628412321863;8717.092200970961;17.241132362373058;8337.159628197978;397.17370513535633;8293.805971132273;440.52736220106186;7310.588675233244;1423.74465810009;7311.564998517348;1422.768334815987
2020-01-10 00:00:00;5913.5;25346;0.23331097609090193;6209.293901315402;295.7939013154014;6380.012918751307;466.5129187513063;6568.429420549938;654.9294205499383;7401.780742151469;1488.2807421514685;7434.269638610921;1520.769638610921;7323.165393062112;1409.6653930621121;7324.326068993427;1410.8260689934266
2020-01-10 03:00:00;4760.333333333333;25346;0.18781398774297062;9979.068348530694;5218.7350151973615;9609.730423172528;4849.397089839195;9810.291216100466;5049.957882767133;9996.51786550111;5236.184532167776;9877.808715431107;5117.475382097773;7315.570604333568;2555.2372710002346;7316.619953969249;2556.2866206359154
2020-01-10 06:00:00;7256.5;25346;0.28629764065335755;13028.940168043126;5772.440168043125;12649.708977269174;5393.208977269174;12841.716779298707;5585.216779298707;12340.87446732033;5084.374467320329;12291.287425944442;5034.787425944441;7264.754838739275;8.254838739274907;7265.059318287637;8.559318287636845
2020-01-10 09:00:00;10748.0;25346;0.42405113232857256;12174.999938046478;1426.999938046478;11915.985567348822;1167.9855673488216;11996.889217103646;1248.8892171036455;11276.775055997172;528.7750559971718;11279.028637204337;531.028637204337;7165.144873837966;3582.855126162034;7163.989245831395;3584.0107541686048
2020-01-10 12:00:00;9651.666666666666;25346;0.38079644388332146;9854.167307408268;202.5006407416025;9610.711033602558;40.95563306410828;9582.249590378517;69.41707628814949;10066.580804066036;414.91413739936985;10057.063069628104;405.3964029614377;7151.842778665588;2499.823888001077;7150.492165250913;2501.1745014157527
2020-01-10 15:00:00;8911.333333333334;25346;0.35158736421263054;12374.517545562301;3463.1842122289668;11807.74890267436;2896.4155693410275;11743.919752336798;2832.5864190034654;12714.423839682258;3803.0905063489254;12609.641339744536;3698.3080064112014;7221.6604691977545;1689.6728641355794;7221.33326079597;1690.0000725373636
2020-01-10 18:00:00;12051.0;25346;0.4754596386017518;8334.479160294673;3716.520839705326;8344.89611148934;3706.1038885106623;8246.25844054352;3804.7415594564823;8533.105418894973;3517.8945811050285;8735.624235175817;3315.375764824182;7281.607457111144;4769.392542888856;7282.158966516704;4768.841033483297
2020-01-10 21:00:00;9009.5;25346;0.3554604276808964;6053.941928167566;2955.558071832434;5892.981888000635;3116.518111999366;5752.912013721412;3256.5879862785882;6778.310157460582;2231.189842539419;6778.396637137846;2231.103362862155;7273.920665946344;1735.5793340536566;7274.359500461756;1735.1404995382443
2020-01-11 00:00:00;5758.333333333332;25346;0.2271890370604171;5252.656245707573;505.6770876257585;5228.734715584777;529.5986177485541;5174.614639942472;583.7186933908598;5587.034301253854;171.2990320794773;5672.878695379069;85.45463795426352;7209.085820901333;1450.7524875680015;7208.574290188058;1450.2409568547262
2020-01-11 03:00:00;4300.166666666667;25346;0.1696585917567532;9287.028053200584;4986.861386533917;8798.99469628622;4498.828029619552;8765.688870851916;4465.5222041852485;8479.028133006068;4178.8614663394;8390.664568637238;4090.4979019705706;7199.750092000807;2899.58342533414;7199.101715859346;2898.935049192679
2020-01-11 06:00:00;4877.166666666667;25346;0.1924235250795655;11955.936225550717;7078.76955888405;11594.14507357447;6716.978406907802;11613.668798994295;6736.502132327628;10547.9364677089;5670.769801042233;10526.651932317493;5649.485265650825;7232.493925752802;2355.327259086135;7232.325516842391;2355.1588501757237
2020-01-11 09:00:00;6834.333333333332;25346;0.2696414950419527;10073.085970560784;3238.7526372274515;9915.372519104158;3081.0391857708246;9879.833685709398;3045.5003523760656;9794.318381634192;2959.985048300859;9811.762268453413;2977.428935120081;7227.877579747349;393.54424641401664;7227.641503292979;393.3081699596467
2020-01-11 12:00:00;6041.5;25346;0.23836108261658645;8621.806130207024;2580.306130207024;8430.328410154345;2388.828410154345;8391.209027405694;2349.709027405693;8454.13907117721;2412.639071177209;8451.140827438416;2409.6408274384153;7179.885448870612;1138.3854488706118;7178.945891866481;1137.445891866481
2020-01-11 15:00:00;5464.166666666667;25346;0.21558299797469688;11364.393606906566;5900.226940239899;10872.684889317585;5408.518222650919;10837.195305707288;5373.028639040622;11007.915681193512;5543.749014526846;10907.299515643646;5443.132848976979;7136.509857174707;1672.3431905080397;7134.934489996387;1670.76782332972
2020-01-11 18:00:00;8732.333333333334;25346;0.3445251058681186;8099.960257301052;632.373076032282;8207.05032798566;525.2830053476727;8197.609072449828;534.7242608835049;7592.432494647354;1139.9008386859787;7788.64223610826;943.6910972250735;7135.4040918584915;1596.9292414748415;7133.812516098091;1598.520817235243
2020-01-11 21:00:00;5790.833333333332;25346;0.22847129067045419;7189.948910999611;1399.1155776662788;7103.111780881049;1312.2784475477165;7172.332998364226;1381.4996650308944;6356.3911271721;565.5577938387684;6341.042522854923;550.2091895215916;7127.354130645498;1336.5207973121665;7125.644556558368;1334.811223225036
2020-01-12 00:00:00;4434.5;25346;0.1749585733449065;5867.146759124593;1432.6467591245926;5958.500351364096;1524.0003513640959;6071.825305043073;1637.3253050430726;5094.919067496245;660.4190674962449;5174.785442582793;740.2854425827924;7127.569729866065;2693.0697298660652;7125.863316085747;2691.363316085747
2020-01-12 03:00:00;3466.166666666666;25346;0.13675399142533995;9449.226955011763;5983.060288345097;9068.86834010341;5602.701673436744;9200.851015846134;5734.684349179467;8040.421109425394;4574.254442758727;7939.854482745357;4473.687816078691;7150.334377011647;3684.1677103449806;7148.961653071655;3682.7949864049883
2020-01-12 06:00:00;3439.666666666666;25346;0.13570846155869432;9036.069820130262;5596.403153463596;8727.726262286867;5288.059595620201;8660.543227443593;5220.876560776926;9264.874730775682;5825.208064109015;9242.452710645633;5802.786043978967;7196.052038260587;3756.3853715939213;7195.3494551307995;3755.6827884641334
2020-01-12 09:00:00;4725.666666666667;25346;0.18644625055893108;8217.21727082428;3491.5506041576123;8009.991643725084;3284.3249770584166;7979.144597667996;3253.477931001329;8690.552494557614;3964.8858278909474;8719.83656888678;3994.169902220112;7297.912425612712;2572.2457589460446;7298.702937287931;2573.036270621263
