Dates;Balance;Bal_p_sinus;Err_sinus;Bal_p_exog;Err_exog;Bal_p_filter;Err_exog_filter;Bal_p_reduit_noreg;Err_filter_noreg;Bal_p_reduit;Err_filter_exog_filter;Bal_p_LinReg;Err_LinReg;Bal_p_LinReg_filter;Err_LinReg_filter
2020-12-16;6218.270833333334;3970.679251744004;2247.59158158933;4847.300373565279;1370.9704597680548;4834.898082138865;1383.372751194469;4175.271636371263;2042.9991969620705;4987.479505282773;1230.7913280505609;3517.713491458117;2700.557341875217;3558.4717317987297;2659.7991015346042
2020-12-17;2209.770833333333;5399.68342651086;3189.912593177527;6425.532955977265;4215.762122643932;5947.31052634829;3737.5396930149573;4931.436718083531;2721.6658847501976;5498.573922679796;3288.803089346463;2199.952485803674;9.81834752965915;2265.086242041384;55.31540870805111
2020-12-18;8710.375;6443.996316854865;2266.3786831451353;6831.715894986443;1878.6591050135567;8136.697820754684;573.6771792453164;6797.250334023313;1913.1246659766866;8466.36668674986;244.00831325014042;3687.9119891101623;5022.463010889838;3712.4672445673564;4997.907755432643
2020-12-19;9012.291666666668;5809.332709181406;3202.9589574852616;7380.921898680358;1631.3697679863099;7533.82721956895;1478.4644470977182;6116.396454393205;2895.8952122734627;7357.562236802252;1654.7294298644156;5488.339099134746;3523.952567531922;5485.913793940264;3526.3778727264034
2020-12-20;8757.958333333334;7923.299430641949;834.6589026913853;6974.945149379517;1783.0131839538171;8475.678366837023;282.2799664963113;7861.972495985736;895.9858373475981;7727.9875850110075;1029.9707483223265;5928.629822277995;2829.328511055339;5914.506433622524;2843.45189971081
2020-12-21;9714.041666666666;6490.838956460752;3223.2027102059137;7480.367042314775;2233.674624351891;6422.374758305008;3291.666908361658;8350.104285723526;1363.93738094314;7778.564590060163;1935.477076606503;4466.442756867361;5247.598909799305;4472.607813429615;5241.433853237051
2020-12-22;11272.708333333336;7123.738040665363;4148.970292667973;5029.731504254888;6242.976829078448;4587.215732658136;6685.492600675199;6498.075955337901;4774.632377995435;4007.9273861384618;7264.780947194874;4257.194587240036;7015.5137460933;4275.456393120312;6997.251940213024
2020-12-23;14143.458333333336;5065.681962856208;9077.776370477128;7310.623339333375;6832.834993999961;4724.118337861812;9419.339995471524;6135.476774025833;8007.981559307503;6522.983335244924;7620.474998088412;5359.395237353376;8784.06309597996;5365.783833808853;8777.674499524483
2020-12-24;10194.583333333332;6045.525152845823;4149.058180487509;6893.832806951625;3300.7505263817075;8551.8835194077;1642.699813925632;4299.35081714228;5895.232516191052;7331.672158831503;2862.911174501829;4587.2114268298465;5607.371906503486;4606.234604096615;5588.348729236717
2020-12-25;5157.416666666667;5812.143385837719;654.7267191710516;4266.417040873253;890.9996257934135;6073.9544507305745;916.5377840639076;4791.419253848931;365.9974128177364;4778.795664575926;378.62100209074106;5020.111827441536;137.30483922513122;5026.76444568103;130.65222098563663
2020-12-26;1411.75;5069.027472966375;3657.277472966375;6726.895956441963;5315.145956441963;6322.228059579627;4910.478059579627;4527.467121043159;3115.717121043159;5832.9768105777985;4421.2268105777985;6510.83223878054;5099.08223878054;6491.985721338982;5080.235721338982
2020-12-27;1199.125;5619.2831933305415;4420.1581933305415;7285.380613868681;6086.255613868681;8554.07883603;7354.953836029999;5680.473040673796;4481.348040673796;8134.097072691173;6934.972072691173;4535.773019615473;3336.6480196154725;4551.744071637799;3352.6190716377987
2020-12-28;4014.5000000000014;5607.3754308803755;1592.875430880374;5353.611918277163;1339.1119182771613;6235.018429026611;2220.5184290266093;6881.505644763258;2867.0056447632564;6393.594066292736;2379.0940662927346;4136.708599841223;122.20859984122171;4162.779709731321;148.27970973132005
2020-12-29;2540.208333333333;5005.647027824817;2465.438694491484;6016.466003928604;3476.2576705952706;4530.0282067908365;1989.8198734575035;5132.6623187308305;2592.4539853974975;4489.1204107635185;1948.9120774301855;3948.131910948643;1407.92357761531;3967.193249714407;1426.984916381074
2020-12-30;-105.5833333333332;5763.268395896912;5868.851729230245;5041.594497511162;5147.1778308444955;3620.255381731275;3725.838715064608;5621.804853443537;5727.38818677687;3833.552764574951;3939.1360979082842;3923.121021195882;4028.704354529215;3930.726505063547;4036.30983839688
2020-12-31;331.8125;6294.0344266451175;5962.2219266451175;6659.875051341719;6328.062551341719;7247.075298638648;6915.262798638648;5863.535477135093;5531.722977135093;7764.648139551441;7432.835639551441;2945.4634638277776;2613.6509638277776;2964.0446012029743;2632.2321012029743
2021-01-01;-930.1041666666667;6535.286883867415;7465.391050534082;8123.694361143978;9053.798527810644;7141.0326099577605;8071.1367766244275;7756.1398997787965;8686.244066445463;8039.788083300133;8969.892249966799;3086.6812527403526;4016.7854194070196;3099.171892571665;4029.276059238332
2021-01-02;-1434.166666666667;8874.947153132223;10309.113819798891;9371.871448907199;10806.038115573865;9437.717548300761;10871.884214967427;8955.074979947343;10389.24164661401;9215.32187505581;10649.488541722476;5219.944283205847;6654.110949872514;5200.512398901873;6634.67906556854
2021-01-03;-2943.583333333333;8570.210707150181;11513.794040483514;9058.595845136426;12002.17917846976;9683.550642811679;12627.13397614501;8090.114985940284;11033.698319273617;9013.134583738822;11956.717917072154;3897.6861981034463;6841.269531436779;3884.6241719885775;6828.2075053219105
2021-01-04;-4286.5625;7823.466611304599;12110.029111304599;6245.906025651461;10532.46852565146;7189.377473205952;11475.939973205952;7459.799538495552;11746.362038495552;6429.91314668019;10716.47564668019;2359.1191196911004;6645.6816196911;2375.092690322095;6661.655190322095
2021-01-05;-3674.666666666666;7068.681120338231;10743.347787004897;8738.682807414321;12413.349474080987;7039.743520240095;10714.41018690676;7176.370123830186;10851.036790496852;7248.116335655244;10922.78300232191;1850.9988569592356;5525.665523625901;1886.5843661872414;5561.251032853907
2021-01-06;-3926.895833333334;8914.25666073313;12841.152494066464;10380.188194756207;14307.08402808954;9516.850507358216;13443.74634069155;9145.307317490038;13072.203150823372;9735.961793211116;13662.85762654445;2178.0542177880243;6104.950051121358;2197.36776807155;6124.263601404884
2021-01-07;-3087.458333333333;9618.695170796309;12706.153504129641;9319.236396312475;12406.69472964581;9524.757688922178;12612.21602225551;10356.950602361869;13444.408935695203;10169.444205615628;13256.902538948962;1826.2565630199174;4913.714896353251;1852.7846561233052;4940.2429894566385
2021-01-08;-1873.5625;10296.513030090564;12170.075530090564;11303.47779034266;13177.04029034266;11059.840253900866;12933.402753900866;9716.927119144644;11590.489619144644;10714.10915840463;12587.67165840463;2642.811110910284;4516.373610910284;2662.0111062108344;4535.573606210834
2021-01-09;-150.14583333333326;9256.888221279529;9407.034054612863;9877.240469230503;10027.386302563837;9356.602451492108;9506.748284825442;8932.524339030282;9082.670172363616;8891.01928469549;9041.165118028825;3162.4203510543434;3312.566184387677;3152.9207952599027;3303.0666285932357
2021-01-10;-786.625;8221.356992651135;9007.981992651135;9448.53098255108;10235.15598255108;9595.125519294317;10381.750519294317;9705.2382336179;10491.8632336179;10600.762292959396;11387.387292959396;2131.9692777545188;2918.5942777545188;2130.53177901514;2917.15677901514
2021-01-11;-1842.3125;8746.274083603934;10588.586583603934;8293.804043116239;10136.116543116239;9130.632526045265;10972.945026045265;9550.031180616501;11392.343680616501;9188.5453813093;11030.8578813093;1840.8692292955955;3683.1817292955957;1861.8754870565451;3704.1879870565454
2021-01-12;3941.333333333334;8161.981978871134;4220.6486455378;8132.821498376726;4191.488165043392;8146.45985789656;4205.126524563226;7804.015337401395;3862.6820040680614;7747.884827226748;3806.551493893414;1012.4099668512113;2928.9233664821227;1047.8753045980588;2893.458028735275
2021-01-13;5423.375;8157.663562641409;2734.288562641409;7662.789057166494;2239.414057166494;9025.641842453237;3602.2668424532367;8050.10895932317;2626.73395932317;9059.05476795287;3635.67976795287;890.7935916674737;4532.581408332526;937.5952327851878;4485.779767214812
2021-01-14;9812.458333333332;8411.744595226131;1400.7137381072007;9081.289692775243;731.1686405580895;8536.810702801564;1275.6476305317683;9292.380243829159;520.0780895041735;9250.32956318099;562.1287701523415;1231.9133356002988;8580.544997733034;1277.087564406298;8535.370768927034
2021-01-15;7029.75;9644.885539105746;2615.135539105746;11027.069276912633;3997.3192769126326;9932.28440784213;2902.5344078421294;9872.145207710477;2842.395207710477;10245.487092410778;3215.737092410778;3129.4683234834574;3900.2816765165426;3155.540507017472;3874.209492982528
2021-01-16;2359.208333333333;10745.297025397558;8386.088692064226;11863.515532677624;9504.30719934429;10493.689279471475;8134.480946138142;10131.416738097601;7772.208404764268;9900.328671263533;7541.1203379302;3870.364534726087;1511.1562013927542;3866.730010958033;1507.5216776246998
2021-01-17;4811.625000000001;11205.216009473643;6393.591009473642;10723.819069949475;5912.194069949474;10286.238296015421;5474.61329601542;10707.634614418957;5896.0096144189565;9836.695130140193;5025.070130140192;2285.170868665347;2526.454131334654;2302.361116473642;2509.2638835263588
2021-01-18;2627.8750000000005;8402.461594491459;5774.5865944914585;7541.463702091688;4913.588702091687;8253.72896611432;5625.85396611432;9297.90129397818;6670.026293978181;9152.688248101027;6524.813248101027;1334.206530027199;1293.6684699728014;1382.36467266571;1245.5103273342904
2021-01-19;4061.270833333334;7256.972693586169;3195.701860252835;7319.4048013266165;3258.1339679932826;7250.800810747497;3189.529977414163;6337.734931996338;2276.464098663004;6437.12178794246;2375.8509546091263;1118.9784026177585;2942.2924307155754;1181.517231873871;2879.753601459463
2021-01-20;6393.312500000001;6201.305907943794;192.0065920562065;6116.111117341383;277.20138265861806;6696.85225866809;303.53975866808923;4599.322216284328;1793.9902837156733;5541.572313865155;851.7401861348462;-185.37130645753587;6578.683806457537;-105.60026366943748;6498.912763669438
2021-01-21;4727.854166666667;5125.8630761295035;398.0089094628365;6135.098763677871;1407.244597011204;5621.215641977145;893.3614753104785;4797.349794267646;69.49562760097888;5510.598776903527;782.7446102368604;-326.56689423263106;5054.421060899298;-233.79496392805504;4961.649130594722
2021-01-22;3179.895833333333;6303.760331261936;3123.8644979286028;7300.2193493777;4120.323516044367;7042.512040118211;3862.616206784878;6597.375661318025;3417.479827984692;7305.0387779987095;4125.1429446653765;1730.6923339206742;1449.2034994126589;1791.1124176120163;1388.7834157213167
2021-01-23;4960.354166666667;6344.318412831281;1383.9642461646145;8391.783949661436;3431.429782994769;7272.300943262034;2311.946776595367;7489.551309944053;2529.197143277386;8086.628688841211;3126.2745221745445;5190.550155150673;230.1959884840062;5192.6225673703675;232.26840070370054
2021-01-24;4238.104166666667;7608.734045698215;3370.6298790315477;8480.135998140258;4242.031831473591;8578.197207827403;4340.093041160736;8253.210664474014;4015.1064978073473;8672.049329740874;4433.945163074207;4887.795597906172;649.6914312395047;4895.158077421966;657.0539107552986
2021-01-25;3512.041666666666;9457.105109713371;5945.063443046705;8197.679405690578;4685.637739023912;10405.83033969029;6893.788673023624;9215.613934123066;5703.5722674564;9768.647087906897;6256.6054212402305;3902.1782136546067;390.1365469879406;3933.4777858287252;421.4361191620592
2021-01-26;931.4791666666665;7685.6306192092425;6754.1514525425755;6835.655982239176;5904.176815572509;7607.960442254874;6676.481275588207;7229.4239110127655;6297.9447443460995;7040.277535576051;6108.798368909385;3688.7021364868547;2757.222969820188;3716.3018248736307;2784.822658206964
2021-01-27;2757.0;5812.960663029228;3055.9606630292283;6064.225881473243;3307.225881473243;6714.5756689231475;3957.5756689231475;4715.50124723734;1958.50124723734;5963.367781565183;3206.3677815651827;3853.060844707219;1096.060844707219;3873.0038465194675;1116.0038465194675
2021-01-28;12034.166666666664;5017.928095677295;7016.23857098937;5872.988581187475;6161.17808547919;6260.045904247756;5774.120762418908;4793.731544393531;7240.435122273133;6105.221915564642;5928.944751102023;3862.6408676684277;8171.5257989982365;3887.5103648927084;8146.656301773955
2021-01-29;11012.0;4350.172734432628;6661.827265567372;4950.324995371615;6061.675004628385;6400.916821508896;4611.083178491104;4555.92269824402;6456.07730175598;6483.790533960133;4528.209466039867;4275.394398624985;6736.605601375015;4315.446398109552;6696.553601890448
2021-01-30;8372.354166666668;4910.8489896117;3461.505177054968;6095.544007122628;2276.8101595440403;6334.382502264903;2037.9716644017644;4811.143376213925;3561.210790452743;5762.942397813073;2609.4117688535953;6444.22890127181;1928.1252653948577;6454.793483973226;1917.5606826934418
2021-01-31;7695.270833333332;6512.661784611216;1182.6090487221163;7719.490619404605;24.21978607127312;8042.459851812791;347.18901847945926;7062.647533952889;632.6232993804433;8053.569909250463;358.2990759171307;6339.7284804219325;1355.5423529113996;6338.162081729468;1357.1087516038642
2021-02-01;9148.75;5470.420522517599;3678.3294774824008;4669.168201322253;4479.581798677747;6298.900376820069;2849.849623179931;6306.831540227222;2841.918459772778;6585.593376157269;2563.1566238427313;5811.49549840852;3337.25450159148;5809.842344865774;3338.907655134226
2021-02-02;11656.104166666664;4509.912322966533;7146.191843700131;5324.043430788501;6332.0607358781635;4457.968536439568;7198.135630227096;3945.3593965933346;7710.74477007333;3821.110627777982;7834.993538888682;4446.996819804335;7209.107346862329;4466.34736419326;7189.756802473405
2021-02-03;10548.979166666666;5956.135624389528;4592.843542277138;4260.008139897891;6288.971026768775;5919.454307854583;4629.524858812083;5113.495598836175;5435.483567830491;5409.096835479521;5139.882331187145;4218.468168035364;6330.510998631302;4248.217913675449;6300.761252991217
2021-02-04;7774.458333333334;6228.264983164986;1546.193350168348;5741.926713521538;2032.5316198117962;5702.608701088512;2071.849632244822;5863.784032236012;1910.6743010973223;5797.825153574742;1976.6331797585917;5424.477007600472;2349.9813257328624;5425.059953162161;2349.398380171173
2021-02-05;8828.229166666668;5565.633181481366;3262.595985185302;7587.093216845978;1241.1359498206903;5945.743241428518;2882.4859252381502;6971.824738010973;1856.4044286556946;7470.630995052309;1357.5981716143588;5525.942412681272;3302.286753985396;5525.063140471488;3303.16602619518
2021-02-06;7254.333333333332;8283.444381238434;1029.1110479051022;8364.430870071528;1110.0975367381961;8679.571569674243;1425.2382363409106;9598.38448525341;2344.0511519200772;9518.861142802136;2264.5278094688038;5796.450212304302;1457.88312102903;5817.536997561761;1436.7963357715707
2021-02-07;3794.229166666667;8481.594217792388;4687.365051125721;6721.391976647848;2927.1628099811815;8051.15278217673;4256.923615510063;7287.826310385395;3493.597143718728;6881.525969743021;3087.296803076354;3784.1922411364076;10.036925530259396;3831.5466041062045;37.31743743953757
2021-02-08;-1424.708333333333;5641.43729532543;7066.145628658763;6471.100554741163;7895.808888074496;5612.859363048288;7037.567696381621;5554.215838326345;6978.924171659678;5579.163567533322;7003.871900866655;2904.0970165603662;4328.805349893699;2959.435262889222;4384.143596222555
2021-02-09;495.14583333333337;4698.914493118463;4203.76865978513;4050.9115486924034;3555.76571535907;4272.4404712836185;3777.294637950285;6075.169480902916;5580.023647569583;5319.722429069396;4824.576595736063;2059.6312868840246;1564.485453550691;2120.9029545015505;1625.757121168217
2021-02-10;1198.145833333333;3908.244777540811;2710.098944207478;4613.85817112044;3415.7123377871067;5123.208910447461;3925.0630771141277;4287.312850469552;3089.1670171362193;5655.862035336133;4457.7162020028;1737.7508027736208;539.6049694402877;1805.9670127736576;607.8211794403246
2021-02-11;273.4375;5161.760758592534;4888.323258592534;6164.249574743498;5890.812074743498;5587.177762392753;5313.740262392753;5029.210127379051;4755.772627379051;5325.402819704226;5051.965319704226;1731.1835192684534;1457.7460192684534;1796.6269477006304;1523.1894477006304
