Dates;Consommation;Conso_p_sinus;Err_sinus;Conso_p_exog;Err_exog;Conso_p_filter;Err_exog_filter;Conso_p_reduit_noreg;Err_filter_noreg;Conso_p_reduit;Err_filter_exog_filter;Conso_p_LinReg;Err_LinReg;Conso_p_LinReg_filter;Err_LinReg_filter
2020-01-11;62084.5625;63986.92572593662;1902.3632259366204;66202.7590136065;4118.196513606497;64535.32989899708;2450.767398997079;71117.86698961277;9033.304489612769;69648.76472463488;7564.202224634879;64475.65638707407;2391.093887074072;64108.24668818869;2023.6841881886867
2020-01-12;61293.5625;63400.18601110499;2106.62351110499;64128.69209303877;2835.1295930387714;63341.58507026834;2048.0225702683383;69045.97908214587;7752.416582145874;66983.44249904747;5689.879999047465;64777.68128288764;3484.1187828876427;64399.46245251347;3105.8999525134714
2020-01-13;67812.47916666669;72588.0858951917;4775.606728525017;72577.131920258;4764.652753591319;72971.79046923408;5159.311302567396;73300.8003988096;5488.321232142916;72015.58458407831;4203.105417411629;62891.68751540547;4920.791651261214;62580.966281760266;5231.51288490642
2020-01-14;67291.77083333334;78800.90406710556;11509.133233772212;78280.29267027865;10988.521836945307;78295.39404587384;11003.623212540493;78465.36453824912;11173.59370491578;76276.81902756059;8985.048194227245;59110.69690899102;8181.073924342323;58935.29307860981;8356.477754723535
2020-01-15;65833.75;78190.05044098086;12356.300440980864;80449.52152784973;14615.771527849734;79226.73301432354;13392.983014323545;79400.79143674682;13567.041436746818;78983.28763455793;13149.537634557928;58802.50411948525;7031.245880514747;58638.1301625742;7195.619837425802
2020-01-16;64789.52083333332;76799.29785094819;12009.77701761487;80008.22339756656;15218.702564233237;79024.60208459126;14235.081251257936;79757.87586035229;14968.355027018966;79690.18780773955;14900.666974406231;60176.622405161484;4612.898428171837;59963.070299571664;4826.450533761657
2020-01-17;64754.62500000001;81067.11424029311;16312.489240293107;81685.09920181643;16930.474201816418;80400.25813287686;15645.63313287685;80332.76298483925;15578.137984839246;77005.18200830581;12250.557008305805;60828.951328898685;3925.673671101322;60592.05310446785;4162.571895532157
2020-01-18;62902.93749999999;79017.1511491996;16114.213649199613;79027.69518070748;16124.757680707487;77078.32777580192;14175.390275801932;77571.59786224141;14668.660362241419;75362.91901262096;12459.981512620965;65132.378277018106;2229.4407770181133;64741.46523996968;1838.527739969686
2020-01-19;63907.72916666666;72119.25526169594;8211.526095029287;74395.4803255965;10487.751158929837;72248.52308559428;8340.793918927622;73703.30676843037;9795.57760176371;74631.2593261429;10723.530159476242;67704.41670011608;3796.6875334494252;67221.45329935652;3313.7241326898657
2020-01-20;73132.625;81369.61641702417;8236.991417024168;79392.74997253896;6260.124972538964;80311.04172407767;7178.416724077673;75987.54071862578;2854.91571862578;74578.32882331968;1445.70382331968;67709.56821152795;5423.056788472051;67226.42044396621;5906.2045560337865
2020-01-21;74866.66666666669;78544.41491975772;3677.7482530910347;79563.13632895565;4696.4696622889605;78404.66361737021;3537.9969507035275;78953.73689776282;4087.070231096135;79301.68959849376;4435.022931827072;68626.88130921994;6239.7853574467445;68110.90393712305;6755.76272954364
2020-01-22;75599.75000000001;79020.02832885005;3420.278328850036;78209.00008344674;2609.250083446721;78320.98361963965;2721.2336196396354;77661.29873378233;2061.5487337823142;77170.45486540954;1570.704865409527;68357.40098464419;7242.349015355823;67851.06801041766;7748.681989582357
2020-01-23;75191.25;81517.57378884558;6326.323788845577;80682.31384035574;5491.063840355739;81091.53447909972;5900.284479099719;75934.13807479263;742.8880747926305;76124.2014947572;932.9514947572025;67719.50071667305;7471.74928332695;67235.99747591815;7955.25252408185
2020-01-24;73312.29166666669;79329.66314325463;6017.371476587941;80762.35783146972;7450.066164803036;80697.53902018754;7385.2473535208555;74761.05469363948;1448.763026972796;76769.63425924993;3457.3425925832416;67533.93564538234;5778.356021284344;67057.07356991916;6255.218096747529
2020-01-25;66715.04166666669;73349.36932419887;6634.32765753218;73938.92558970363;7223.8839230369485;73452.2288111977;6737.18714453101;70775.68869027888;4060.647023612197;70947.16865485124;4232.126988184551;65870.1281716866;844.9134949800791;65452.81189527665;1262.2297713900334
2020-01-26;61810.72916666666;70594.53869188849;8783.809525221834;68836.87129147282;7026.142124806167;68546.7007120815;6735.971545414839;66399.73247897401;4589.003312307352;65284.42620746196;3473.697040795305;63388.38567553177;1577.6565088651114;63059.88817311714;1249.1590064504853
2020-01-27;68214.35416666669;73197.49606816891;4983.141901502226;72097.35893656364;3883.0047698969574;73546.50198582064;5332.14781915395;68881.80895163043;667.4547849637456;71783.1562546753;3568.8020880086115;61904.80258010991;6309.5515865567795;61629.40084885595;6584.953317810738
2020-01-28;69240.0;73557.56999696886;4317.569996968858;71513.3733388785;2273.373338878504;72170.72677098046;2930.7267709804582;72524.29046091091;3284.29046091091;72139.10049740334;2899.100497403342;62064.88586868195;7175.114131318049;61783.75493649352;7456.2450635064815
2020-01-29;68410.95833333331;71188.22767544277;2777.269342109459;69504.45731070079;1093.4989773674752;69970.52804645001;1559.5697131166962;72310.0573833;3899.0990499666805;72715.27792410806;4304.319590774743;61814.958105253216;6596.000228080098;61542.77180675241;6868.186526580903
2020-01-30;67455.54166666666;67663.43293759896;207.8912709323049;67399.70987619384;55.831790472817374;67594.06731145442;138.52564478776185;71898.90173792755;4443.3600712608895;72874.4731929767;5418.931526310043;60481.66652254011;6973.875144126549;60257.19723091586;7198.344435750798
2020-01-31;61826.16666666666;70943.02232191012;9116.85565524346;67881.87291192645;6055.706245259789;70107.61149232269;8281.444825656028;72128.34458275136;10302.177916084707;71322.8078135796;9496.641146912938;56344.436628385636;5481.730038281021;56268.034143654106;5558.132523012551
2020-02-01;55672.18749999999;60297.14918952308;4624.9616895230865;63489.72767162602;7817.540171626024;63272.91171276748;7600.724212767491;69522.17397205737;13849.986472057375;72519.89180856291;16847.70430856292;55473.40910553931;198.77839446068538;55428.17971665284;244.00778334715142
2020-02-02;52669.60416666666;59942.55814490402;7272.953978237361;60997.400839026166;8327.79667235951;61731.08952515167;9061.485358485013;66478.61347827538;13809.009311608723;65853.7725854924;13184.16841882575;54453.588615538785;1783.9844488721283;54444.857455520745;1775.2532888540882
