Dates;Hydraulique;Capa_hyd;TCH_hyd;Hyd_p_sinus;Err_sinus;Hyd_p_exog;Err_exog;Hyd_p_filter;Err_exog_filter;Hyd_p_reduit_noreg;Err_filter_noreg;Hyd_p_reduit;Err_filter_exog_filter;Hyd_p_LinReg;Err_LinReg;Hyd_p_LinReg_filter;Err_LinReg_filter
2021-02-14;9976.541666666666;25346;0.39361404823903834;9978.232853557305;1.6911868906401097;9946.840410750381;29.701255916285;9952.702036914194;23.83962975247289;10330.098019082532;353.5563524158665;10340.159643058178;363.6179763915119;7118.743936806577;2857.797729860089;7117.359680630614;2859.181986036051
2021-02-15;11724.833333333336;25346;0.46259107288461043;9672.321986945897;2052.5113463874386;9641.931883577681;2082.9014497556554;9651.697754650359;2073.135578682977;9438.943255015247;2285.8900783180898;9450.653838743669;2274.179494589667;7175.016160144657;4549.817173188679;7171.490169632292;4553.343163701044
2021-02-16;10715.458333333334;25346;0.4227672348036508;10862.107947402552;146.64961406921861;10831.520391631762;116.06205829842875;10837.454375892745;121.99604255941192;10805.685874590801;90.22754125746722;10810.158234834975;94.69990150164145;7038.151978567897;3677.3063547654365;7039.835071680066;3675.623261653267
2021-02-17;9628.791666666668;25346;0.3798939346116416;11113.729845158074;1484.9381784914058;11082.014910706444;1453.2232440397768;11072.31920079074;1443.5275341240715;11265.704640857373;1636.912974190704;11251.952829774747;1623.161163108079;7171.625645257114;2457.1660214095537;7168.228698555745;2460.5629681109235
2021-02-18;9669.3125;25346;0.38149264183697623;11149.914286149218;1480.6017861492182;11119.769889686117;1450.4573896861166;11119.704797009595;1450.392297009596;10949.76557137875;1280.4530713787494;10950.529202096022;1281.2167020960228;7158.746869836129;2510.5656301638705;7155.840092420665;2513.4724075793342
2021-02-19;9329.208333333332;25346;0.368074186590915;10397.678524216739;1068.470190883407;10364.881899061542;1035.6735657282093;10360.177764381313;1030.9694310479804;10973.733891918531;1644.5255585852;10965.00218154043;1635.7938482070988;7041.155095391151;2288.053237942181;7042.723889155701;2286.484444177631
2021-02-20;7148.166666666668;25346;0.28202346195323397;11035.407385686085;3887.2407190194167;11007.613681954503;3859.4470152878353;11010.011705733978;3861.8450390673092;10861.462997064278;3713.29633039761;10866.198243131368;3718.0315764647003;7080.69578767975;67.47087898691828;7080.759653198428;67.40701346823988
2021-02-21;7054.104166666668;25346;0.2783123241011074;9669.781139080227;2615.6769724135584;9639.75160312042;2585.647436453752;9638.849498505344;2584.745331838676;9337.529252525846;2283.425085859178;9336.195873469205;2282.0917068025365;7128.4582305610875;74.35406389441918;7126.704246031529;72.60007936486065
2021-02-22;9359.5;25346;0.36926931271206503;8583.953980956032;775.5460190439682;8553.55958715425;805.9404128457494;8562.87801881518;796.6219811848207;8494.152654969215;865.3473450307849;8504.172063477512;855.327936522488;7224.327040937207;2135.172959062793;7218.924266457785;2140.575733542216
2021-02-23;8284.5;25346;0.3268563086877614;9819.422725787128;1534.922725787128;9789.0346928508;1504.5346928508002;9779.915298973565;1495.4152989735646;10021.942675274307;1737.442675274308;10007.275422733535;1722.7754227335358;7143.9098519147465;1140.5901480852535;7141.567774965108;1142.9322250348928
2021-02-24;7722.25;25346;0.3046733212341198;10140.195886069667;2417.945886069667;10109.753120968808;2387.5031209688073;10095.960106290015;2373.710106290014;10728.052249587085;3005.802249587084;10710.268445261287;2988.018445261287;7123.5523370125575;598.6976629874422;7121.985071969814;600.2649280301853
